vote_id	icpsr	outcome
625	211	Yea
654	211	Yea
665	211	Yea
682	211	Yea
693	211	Yea
700	211	Yea
704	211	Yea
36	212	Nay
39	212	Nay
43	212	Yea
45	212	Nay
47	212	Nay
242	212	Yea
325	212	Nay
331	212	Nay
351	212	Yea
390	212	Yea
415	212	Yea
416	212	Nay
442	212	Nay
532	212	Nay
569	212	Nay
582	212	Nay
610	212	Nay
623	212	Yea
625	212	Nay
649	212	Nay
654	212	Nay
665	212	Nay
682	212	Yea
693	212	Yea
700	212	Nay
704	212	Nay
36	219	Nay
39	219	Nay
43	219	Yea
45	219	Nay
47	219	Nay
242	219	Yea
325	219	Yea
331	219	Nay
351	219	Nay
390	219	Yea
415	219	Yea
416	219	Nay
442	219	Yea
532	219	Nay
569	219	Nay
582	219	Yea
607	219	Nay
610	219	Nay
623	219	Yea
625	219	Yea
649	219	Yea
654	219	Nay
665	219	Nay
682	219	Yea
693	219	Nay
700	219	Nay
704	219	Nay
36	220	Nay
39	220	Nay
43	220	Yea
45	220	Nay
47	220	Nay
242	220	Yea
325	220	Yea
331	220	Yea
351	220	Nay
390	220	Yea
415	220	Nay
416	220	Nay
442	220	Yea
532	220	Yea
582	220	Yea
607	220	Yea
610	220	Yea
623	220	Yea
625	220	Yea
649	220	Yea
654	220	Yea
665	220	Yea
682	220	Yea
693	220	Yea
700	220	Yea
704	220	Yea
36	223	Nay
39	223	Nay
43	223	Yea
45	223	Nay
47	223	Nay
242	223	Yea
325	223	Yea
331	223	Yea
351	223	Nay
390	223	Yea
415	223	Yea
416	223	Nay
442	223	Nay
532	223	Nay
569	223	Nay
582	223	Nay
610	223	Nay
623	223	Yea
625	223	Yea
654	223	Yea
665	223	Yea
693	223	Nay
700	223	Nay
704	223	Yea
36	224	Nay
39	224	Nay
43	224	Yea
45	224	Nay
47	224	Nay
242	224	Yea
331	224	Yea
351	224	Nay
390	224	Yea
415	224	Nay
416	224	Nay
442	224	Yea
532	224	Yea
569	224	Yea
582	224	Yea
607	224	Yea
610	224	Yea
623	224	Yea
625	224	Yea
649	224	Yea
654	224	Yea
665	224	Yea
682	224	Yea
693	224	Yea
700	224	Yea
704	224	Yea
36	225	Nay
39	225	Nay
43	225	Yea
45	225	Nay
47	225	Nay
242	225	Yea
325	225	Yea
331	225	Yea
390	225	Yea
415	225	Yea
416	225	Nay
442	225	Yea
532	225	Yea
569	225	Yea
582	225	Yea
607	225	Yea
610	225	Yea
623	225	Yea
625	225	Yea
649	225	Yea
654	225	Yea
665	225	Yea
682	225	Yea
693	225	Yea
700	225	Yea
704	225	Yea
36	226	Nay
39	226	Nay
43	226	Yea
45	226	Nay
47	226	Nay
242	226	Yea
325	226	Yea
331	226	Yea
351	226	Nay
390	226	Yea
415	226	Nay
416	226	Nay
442	226	Yea
532	226	Nay
569	226	Yea
582	226	Yea
607	226	Nay
610	226	Yea
623	226	Yea
625	226	Yea
649	226	Yea
654	226	Yea
665	226	Yea
693	226	Yea
700	226	Yea
704	226	Yea
36	227	Nay
39	227	Nay
43	227	Yea
45	227	Nay
47	227	Nay
242	227	Yea
331	227	Nay
351	227	Nay
390	227	Yea
415	227	Yea
416	227	Nay
442	227	Nay
532	227	Nay
582	227	Nay
607	227	Nay
610	227	Nay
623	227	Yea
625	227	Nay
649	227	Nay
654	227	Nay
665	227	Nay
682	227	Yea
693	227	Nay
700	227	Nay
704	227	Nay
36	229	Nay
39	229	Nay
43	229	Yea
45	229	Nay
47	229	Nay
242	229	Yea
325	229	Yea
331	229	Yea
351	229	Nay
390	229	Yea
415	229	Yea
416	229	Nay
442	229	Yea
532	229	Yea
569	229	Yea
582	229	Yea
607	229	Yea
610	229	Yea
623	229	Yea
625	229	Yea
649	229	Yea
654	229	Yea
665	229	Yea
682	229	Yea
693	229	Yea
700	229	Yea
704	229	Yea
36	230	Nay
39	230	Nay
43	230	Yea
45	230	Nay
47	230	Nay
242	230	Yea
325	230	Nay
331	230	Yea
351	230	Nay
390	230	Yea
415	230	Yea
416	230	Nay
442	230	Nay
532	230	Nay
582	230	Yea
607	230	Nay
610	230	Yea
623	230	Yea
625	230	Nay
654	230	Yea
665	230	Nay
682	230	Yea
693	230	Nay
700	230	Nay
704	230	Yea
36	231	Nay
39	231	Nay
43	231	Yea
45	231	Nay
47	231	Nay
242	231	Yea
325	231	Nay
331	231	Nay
351	231	Nay
390	231	Yea
415	231	Nay
416	231	Nay
442	231	Yea
532	231	Nay
569	231	Nay
582	231	Yea
607	231	Yea
610	231	Nay
623	231	Yea
625	231	Yea
649	231	Yea
654	231	Nay
665	231	Yea
682	231	Yea
693	231	Nay
700	231	Yea
704	231	Yea
36	234	Nay
39	234	Nay
43	234	Yea
45	234	Nay
47	234	Nay
242	234	Yea
325	234	Yea
331	234	Nay
351	234	Nay
390	234	Yea
415	234	Nay
416	234	Nay
442	234	Nay
532	234	Nay
569	234	Nay
582	234	Nay
607	234	Nay
610	234	Nay
623	234	Yea
625	234	Nay
649	234	Nay
654	234	Nay
665	234	Nay
682	234	Yea
693	234	Nay
700	234	Nay
704	234	Nay
36	237	Nay
39	237	Nay
43	237	Yea
45	237	Nay
47	237	Nay
242	237	Yea
325	237	Nay
331	237	Nay
351	237	Nay
390	237	Yea
415	237	Nay
416	237	Nay
442	237	Nay
532	237	Nay
569	237	Yea
582	237	Nay
607	237	Nay
610	237	Nay
623	237	Yea
625	237	Nay
649	237	Nay
654	237	Nay
665	237	Nay
682	237	Yea
693	237	Nay
700	237	Nay
704	237	Yea
36	239	Nay
39	239	Nay
43	239	Yea
45	239	Nay
47	239	Nay
242	239	Yea
325	239	Yea
331	239	Yea
351	239	Nay
390	239	Yea
415	239	Nay
416	239	Nay
442	239	Yea
532	239	Yea
569	239	Yea
582	239	Yea
607	239	Nay
610	239	Yea
623	239	Yea
625	239	Nay
649	239	Nay
654	239	Nay
665	239	Nay
682	239	Yea
693	239	Nay
700	239	Yea
704	239	Yea
36	243	Nay
39	243	Nay
43	243	Yea
45	243	Nay
47	243	Nay
242	243	Yea
325	243	Yea
331	243	Yea
351	243	Nay
390	243	Yea
415	243	Nay
416	243	Nay
442	243	Yea
532	243	Yea
569	243	Yea
582	243	Yea
607	243	Yea
610	243	Yea
623	243	Yea
625	243	Yea
654	243	Yea
665	243	Yea
682	243	Yea
693	243	Yea
700	243	Yea
704	243	Yea
36	249	Nay
39	249	Yea
43	249	Yea
45	249	Nay
47	249	Nay
242	249	Yea
325	249	Nay
331	249	Nay
351	249	Nay
390	249	Yea
415	249	Nay
416	249	Nay
442	249	Nay
532	249	Nay
569	249	Nay
582	249	Nay
607	249	Nay
610	249	Nay
623	249	Yea
625	249	Nay
649	249	Nay
654	249	Nay
665	249	Nay
682	249	Yea
693	249	Nay
700	249	Nay
704	249	Nay
36	250	Nay
39	250	Nay
43	250	Yea
45	250	Nay
47	250	Nay
242	250	Yea
325	250	Yea
331	250	Yea
351	250	Nay
390	250	Yea
415	250	Yea
416	250	Nay
442	250	Yea
532	250	Yea
569	250	Yea
607	250	Yea
610	250	Yea
623	250	Yea
625	250	Yea
654	250	Yea
665	250	Yea
693	250	Yea
700	250	Yea
704	250	Yea
36	251	Nay
39	251	Nay
43	251	Yea
45	251	Nay
47	251	Nay
242	251	Yea
325	251	Yea
331	251	Yea
351	251	Nay
390	251	Yea
415	251	Nay
416	251	Nay
532	251	Yea
582	251	Yea
607	251	Yea
610	251	Yea
623	251	Yea
625	251	Yea
654	251	Yea
665	251	Yea
682	251	Yea
693	251	Yea
700	251	Yea
704	251	Yea
36	262	Nay
39	262	Nay
43	262	Yea
45	262	Nay
47	262	Nay
242	262	Yea
325	262	Yea
331	262	Nay
351	262	Nay
390	262	Yea
415	262	Nay
416	262	Nay
442	262	Nay
532	262	Nay
569	262	Nay
582	262	Nay
607	262	Nay
610	262	Nay
623	262	Yea
625	262	Nay
649	262	Nay
654	262	Nay
665	262	Nay
682	262	Yea
693	262	Nay
700	262	Nay
704	262	Nay
36	264	Nay
39	264	Nay
43	264	Yea
45	264	Nay
47	264	Nay
242	264	Nay
325	264	Nay
331	264	Nay
351	264	Nay
390	264	Yea
415	264	Nay
416	264	Nay
442	264	Nay
532	264	Nay
569	264	Nay
582	264	Nay
607	264	Nay
610	264	Nay
623	264	Yea
625	264	Nay
649	264	Nay
654	264	Nay
665	264	Nay
682	264	Yea
693	264	Nay
700	264	Nay
704	264	Nay
36	273	Nay
39	273	Nay
43	273	Yea
45	273	Nay
47	273	Nay
242	273	Yea
325	273	Yea
331	273	Yea
351	273	Nay
390	273	Yea
415	273	Nay
416	273	Nay
442	273	Yea
532	273	Yea
582	273	Yea
607	273	Yea
610	273	Yea
623	273	Yea
625	273	Yea
649	273	Yea
654	273	Yea
665	273	Yea
682	273	Yea
693	273	Yea
700	273	Yea
704	273	Yea
36	274	Nay
39	274	Nay
43	274	Yea
45	274	Nay
47	274	Nay
242	274	Yea
325	274	Nay
331	274	Nay
351	274	Nay
390	274	Yea
415	274	Yea
416	274	Nay
442	274	Nay
532	274	Nay
569	274	Nay
582	274	Nay
607	274	Nay
610	274	Nay
623	274	Yea
625	274	Nay
649	274	Nay
654	274	Nay
665	274	Nay
682	274	Yea
693	274	Nay
700	274	Nay
704	274	Nay
36	283	Nay
39	283	Nay
43	283	Yea
45	283	Nay
47	283	Nay
242	283	Yea
325	283	Yea
331	283	Yea
351	283	Nay
390	283	Yea
415	283	Yea
416	283	Nay
442	283	Yea
532	283	Yea
569	283	Yea
582	283	Yea
607	283	Yea
610	283	Yea
623	283	Yea
625	283	Yea
649	283	Yea
654	283	Yea
665	283	Yea
682	283	Yea
693	283	Yea
700	283	Yea
704	283	Yea
36	289	Nay
39	289	Nay
43	289	Yea
45	289	Nay
47	289	Nay
242	289	Yea
325	289	Nay
331	289	Nay
351	289	Nay
390	289	Yea
415	289	Nay
416	289	Nay
442	289	Nay
532	289	Nay
569	289	Nay
582	289	Nay
607	289	Nay
610	289	Nay
623	289	Yea
625	289	Nay
649	289	Nay
654	289	Nay
665	289	Nay
682	289	Yea
693	289	Nay
700	289	Nay
704	289	Nay
36	297	Nay
39	297	Nay
43	297	Yea
45	297	Nay
47	297	Nay
242	297	Yea
325	297	Nay
331	297	Nay
390	297	Yea
415	297	Nay
416	297	Nay
442	297	Nay
532	297	Nay
569	297	Nay
582	297	Nay
607	297	Nay
610	297	Nay
623	297	Yea
625	297	Nay
649	297	Nay
654	297	Nay
665	297	Nay
682	297	Yea
693	297	Nay
700	297	Nay
704	297	Nay
36	298	Nay
39	298	Nay
43	298	Yea
45	298	Nay
47	298	Nay
242	298	Yea
325	298	Nay
331	298	Yea
351	298	Nay
390	298	Yea
415	298	Nay
416	298	Nay
442	298	Yea
532	298	Nay
569	298	Yea
582	298	Yea
607	298	Nay
610	298	Yea
623	298	Yea
625	298	Nay
649	298	Yea
654	298	Yea
665	298	Yea
682	298	Yea
693	298	Yea
700	298	Yea
704	298	Yea
36	299	Nay
39	299	Nay
43	299	Yea
47	299	Nay
242	299	Yea
325	299	Yea
331	299	Yea
351	299	Nay
390	299	Yea
415	299	Yea
416	299	Nay
442	299	Yea
532	299	Yea
569	299	Yea
582	299	Yea
607	299	Yea
610	299	Yea
623	299	Yea
625	299	Yea
649	299	Yea
654	299	Yea
665	299	Yea
682	299	Yea
693	299	Yea
700	299	Yea
704	299	Yea
36	301	Nay
39	301	Nay
43	301	Yea
45	301	Nay
47	301	Nay
242	301	Yea
325	301	Nay
331	301	Nay
351	301	Nay
390	301	Yea
415	301	Nay
416	301	Nay
442	301	Nay
532	301	Nay
569	301	Nay
582	301	Nay
610	301	Nay
623	301	Yea
625	301	Nay
649	301	Nay
654	301	Nay
665	301	Nay
682	301	Yea
693	301	Nay
700	301	Nay
704	301	Nay
36	302	Nay
39	302	Nay
43	302	Yea
45	302	Nay
47	302	Nay
242	302	Yea
325	302	Yea
331	302	Yea
351	302	Nay
390	302	Yea
415	302	Nay
416	302	Nay
442	302	Yea
532	302	Yea
569	302	Yea
582	302	Yea
607	302	Yea
610	302	Yea
623	302	Yea
625	302	Yea
649	302	Yea
654	302	Yea
665	302	Yea
682	302	Yea
693	302	Yea
700	302	Yea
704	302	Yea
36	303	Nay
39	303	Nay
43	303	Yea
45	303	Nay
47	303	Nay
242	303	Yea
325	303	Yea
331	303	Yea
351	303	Nay
390	303	Yea
415	303	Nay
416	303	Nay
442	303	Yea
532	303	Yea
569	303	Yea
582	303	Yea
607	303	Yea
610	303	Yea
623	303	Yea
625	303	Yea
649	303	Yea
654	303	Yea
665	303	Yea
682	303	Yea
693	303	Yea
700	303	Yea
704	303	Yea
36	304	Nay
39	304	Nay
43	304	Yea
45	304	Nay
47	304	Nay
242	304	Yea
325	304	Yea
331	304	Yea
351	304	Nay
390	304	Yea
415	304	Nay
416	304	Nay
442	304	Yea
532	304	Yea
569	304	Yea
582	304	Yea
607	304	Yea
610	304	Yea
623	304	Yea
625	304	Yea
649	304	Yea
654	304	Yea
665	304	Yea
682	304	Yea
693	304	Yea
700	304	Yea
704	304	Yea
36	305	Nay
39	305	Nay
43	305	Yea
45	305	Nay
47	305	Nay
242	305	Yea
325	305	Nay
331	305	Yea
351	305	Nay
390	305	Yea
415	305	Nay
416	305	Nay
442	305	Yea
532	305	Yea
569	305	Yea
582	305	Nay
607	305	Nay
610	305	Yea
623	305	Yea
625	305	Nay
649	305	Nay
654	305	Yea
665	305	Nay
682	305	Yea
693	305	Yea
700	305	Yea
704	305	Yea
36	306	Nay
39	306	Nay
43	306	Yea
45	306	Nay
47	306	Nay
242	306	Yea
325	306	Nay
331	306	Yea
351	306	Nay
390	306	Yea
415	306	Yea
416	306	Nay
442	306	Nay
532	306	Yea
569	306	Nay
582	306	Yea
607	306	Yea
610	306	Yea
623	306	Yea
625	306	Nay
649	306	Nay
654	306	Nay
665	306	Yea
682	306	Yea
693	306	Yea
700	306	Nay
704	306	Yea
36	307	Nay
39	307	Nay
43	307	Yea
45	307	Nay
47	307	Nay
242	307	Yea
325	307	Yea
331	307	Yea
351	307	Nay
390	307	Yea
415	307	Yea
416	307	Nay
442	307	Nay
532	307	Nay
569	307	Nay
582	307	Nay
607	307	Nay
610	307	Nay
623	307	Yea
625	307	Nay
649	307	Nay
654	307	Nay
665	307	Nay
682	307	Yea
693	307	Nay
700	307	Nay
704	307	Nay
36	311	Nay
39	311	Nay
43	311	Yea
45	311	Nay
47	311	Nay
242	311	Yea
325	311	Yea
331	311	Nay
351	311	Nay
390	311	Yea
415	311	Yea
416	311	Nay
442	311	Nay
532	311	Nay
569	311	Nay
582	311	Nay
607	311	Nay
610	311	Nay
623	311	Yea
625	311	Yea
649	311	Nay
654	311	Nay
665	311	Nay
682	311	Yea
693	311	Yea
700	311	Yea
704	311	Yea
36	314	Nay
39	314	Nay
43	314	Yea
45	314	Nay
47	314	Nay
242	314	Yea
325	314	Yea
331	314	Yea
351	314	Nay
390	314	Yea
415	314	Yea
416	314	Nay
442	314	Yea
532	314	Nay
569	314	Yea
582	314	Yea
607	314	Yea
610	314	Yea
623	314	Yea
625	314	Yea
649	314	Yea
654	314	Yea
665	314	Yea
682	314	Yea
693	314	Nay
700	314	Yea
704	314	Yea
36	316	Nay
39	316	Nay
43	316	Yea
45	316	Nay
47	316	Nay
242	316	Yea
325	316	Yea
331	316	Yea
351	316	Nay
390	316	Yea
415	316	Yea
416	316	Nay
442	316	Yea
532	316	Yea
569	316	Yea
582	316	Yea
607	316	Yea
610	316	Yea
623	316	Yea
625	316	Yea
649	316	Yea
654	316	Yea
665	316	Yea
682	316	Yea
693	316	Yea
700	316	Yea
36	317	Nay
39	317	Yea
43	317	Yea
45	317	Nay
47	317	Nay
242	317	Yea
325	317	Yea
331	317	Yea
351	317	Nay
390	317	Yea
415	317	Yea
416	317	Nay
442	317	Yea
532	317	Yea
569	317	Yea
582	317	Yea
607	317	Yea
610	317	Yea
623	317	Yea
625	317	Yea
649	317	Yea
654	317	Yea
665	317	Yea
693	317	Yea
700	317	Yea
704	317	Yea
36	318	Nay
39	318	Nay
43	318	Yea
45	318	Nay
47	318	Nay
325	318	Yea
331	318	Nay
36	322	Nay
39	322	Nay
43	322	Yea
45	322	Nay
47	322	Nay
242	322	Yea
325	322	Nay
331	322	Nay
351	322	Nay
390	322	Yea
415	322	Yea
416	322	Nay
442	322	Nay
532	322	Nay
569	322	Nay
582	322	Yea
607	322	Nay
610	322	Nay
623	322	Yea
625	322	Yea
654	322	Yea
665	322	Yea
682	322	Yea
693	322	Nay
700	322	Nay
704	322	Nay
36	323	Nay
39	323	Nay
43	323	Yea
45	323	Nay
47	323	Nay
242	323	Yea
325	323	Yea
331	323	Yea
351	323	Nay
390	323	Yea
415	323	Nay
416	323	Nay
442	323	Yea
532	323	Yea
569	323	Yea
582	323	Yea
607	323	Yea
610	323	Yea
623	323	Yea
625	323	Yea
649	323	Yea
654	323	Yea
665	323	Yea
682	323	Yea
693	323	Yea
700	323	Yea
704	323	Yea
36	325	Nay
43	325	Yea
45	325	Nay
47	325	Nay
242	325	Yea
325	325	Yea
331	325	Yea
351	325	Nay
390	325	Yea
415	325	Nay
416	325	Nay
442	325	Nay
532	325	Yea
569	325	Yea
582	325	Yea
607	325	Yea
610	325	Yea
623	325	Yea
625	325	Yea
649	325	Yea
654	325	Yea
665	325	Yea
682	325	Yea
693	325	Yea
700	325	Yea
704	325	Nay
36	326	Nay
39	326	Nay
43	326	Yea
45	326	Nay
47	326	Nay
242	326	Yea
325	326	Nay
331	326	Yea
351	326	Nay
390	326	Yea
415	326	Nay
416	326	Nay
442	326	Nay
532	326	Nay
569	326	Nay
582	326	Yea
607	326	Nay
610	326	Nay
623	326	Yea
625	326	Nay
654	326	Nay
665	326	Nay
693	326	Nay
700	326	Nay
704	326	Nay
36	327	Nay
39	327	Nay
43	327	Yea
45	327	Nay
47	327	Nay
242	327	Yea
325	327	Nay
331	327	Nay
351	327	Nay
390	327	Yea
415	327	Yea
416	327	Nay
442	327	Nay
532	327	Nay
569	327	Nay
582	327	Nay
607	327	Nay
610	327	Nay
623	327	Yea
625	327	Nay
649	327	Nay
654	327	Nay
665	327	Nay
682	327	Yea
693	327	Nay
700	327	Yea
704	327	Nay
36	328	Nay
39	328	Nay
43	328	Yea
45	328	Nay
47	328	Nay
242	328	Yea
325	328	Nay
331	328	Nay
351	328	Nay
390	328	Yea
442	328	Nay
532	328	Yea
569	328	Nay
582	328	Nay
607	328	Nay
610	328	Nay
623	328	Yea
625	328	Nay
649	328	Nay
654	328	Nay
665	328	Nay
682	328	Yea
693	328	Yea
700	328	Yea
704	328	Nay
36	329	Nay
39	329	Nay
43	329	Yea
45	329	Nay
47	329	Nay
242	329	Yea
325	329	Yea
331	329	Yea
390	329	Yea
415	329	Nay
416	329	Yea
442	329	Yea
532	329	Yea
569	329	Yea
582	329	Yea
607	329	Yea
610	329	Yea
623	329	Yea
625	329	Yea
649	329	Yea
654	329	Yea
665	329	Yea
682	329	Yea
693	329	Yea
700	329	Yea
704	329	Yea
36	340	Nay
39	340	Nay
43	340	Yea
45	340	Nay
47	340	Nay
242	340	Yea
325	340	Nay
331	340	Nay
351	340	Nay
390	340	Yea
415	340	Yea
416	340	Nay
442	340	Nay
532	340	Nay
582	340	Nay
607	340	Yea
610	340	Yea
623	340	Yea
625	340	Yea
649	340	Yea
654	340	Yea
665	340	Yea
36	341	Nay
39	341	Nay
43	341	Yea
45	341	Nay
47	341	Nay
242	341	Yea
325	341	Yea
331	341	Yea
351	341	Nay
390	341	Yea
415	341	Nay
416	341	Nay
442	341	Yea
532	341	Yea
569	341	Yea
582	341	Yea
610	341	Yea
623	341	Yea
625	341	Yea
649	341	Yea
654	341	Yea
665	341	Yea
682	341	Yea
693	341	Yea
700	341	Yea
704	341	Yea
36	342	Nay
39	342	Nay
43	342	Yea
45	342	Nay
47	342	Nay
242	342	Yea
325	342	Yea
331	342	Yea
351	342	Nay
390	342	Yea
415	342	Nay
416	342	Nay
442	342	Yea
532	342	Yea
569	342	Yea
582	342	Yea
607	342	Yea
610	342	Yea
623	342	Yea
625	342	Yea
649	342	Yea
654	342	Yea
665	342	Yea
682	342	Yea
693	342	Yea
700	342	Yea
704	342	Yea
36	344	Nay
39	344	Nay
43	344	Yea
45	344	Nay
47	344	Nay
242	344	Yea
325	344	Nay
331	344	Nay
351	344	Nay
390	344	Yea
415	344	Nay
416	344	Nay
442	344	Nay
532	344	Nay
569	344	Nay
582	344	Nay
607	344	Nay
610	344	Nay
623	344	Yea
625	344	Nay
649	344	Nay
654	344	Nay
665	344	Nay
682	344	Yea
693	344	Nay
700	344	Nay
704	344	Nay
36	352	Nay
39	352	Nay
43	352	Yea
45	352	Nay
47	352	Nay
242	352	Yea
325	352	Yea
331	352	Yea
351	352	Nay
390	352	Yea
415	352	Yea
416	352	Nay
442	352	Yea
532	352	Yea
569	352	Yea
582	352	Yea
607	352	Yea
610	352	Yea
623	352	Yea
625	352	Yea
649	352	Yea
654	352	Yea
665	352	Yea
682	352	Yea
693	352	Yea
700	352	Yea
704	352	Yea
36	353	Nay
39	353	Nay
43	353	Yea
45	353	Nay
47	353	Nay
242	353	Nay
325	353	Yea
331	353	Yea
390	353	Yea
415	353	Nay
416	353	Nay
442	353	Yea
532	353	Yea
569	353	Nay
582	353	Yea
607	353	Nay
610	353	Yea
623	353	Yea
625	353	Nay
649	353	Nay
654	353	Nay
665	353	Nay
682	353	Yea
693	353	Nay
700	353	Nay
704	353	Nay
36	354	Nay
39	354	Nay
43	354	Yea
45	354	Nay
47	354	Nay
242	354	Yea
351	354	Nay
390	354	Yea
415	354	Nay
416	354	Nay
442	354	Nay
532	354	Nay
569	354	Nay
582	354	Nay
607	354	Nay
610	354	Nay
623	354	Yea
625	354	Nay
649	354	Nay
654	354	Yea
665	354	Nay
682	354	Yea
693	354	Nay
700	354	Nay
704	354	Nay
36	355	Nay
39	355	Nay
43	355	Yea
45	355	Nay
47	355	Nay
242	355	Yea
325	355	Nay
331	355	Nay
351	355	Nay
390	355	Yea
415	355	Nay
416	355	Nay
442	355	Nay
532	355	Nay
569	355	Nay
582	355	Nay
607	355	Nay
610	355	Nay
623	355	Yea
625	355	Nay
649	355	Nay
654	355	Nay
665	355	Nay
682	355	Yea
693	355	Nay
700	355	Nay
704	355	Nay
36	357	Nay
39	357	Nay
43	357	Yea
45	357	Nay
47	357	Nay
242	357	Yea
325	357	Yea
331	357	Yea
351	357	Nay
390	357	Yea
415	357	Nay
416	357	Nay
442	357	Yea
532	357	Yea
569	357	Yea
582	357	Yea
607	357	Yea
610	357	Yea
623	357	Yea
625	357	Yea
649	357	Yea
654	357	Yea
665	357	Yea
682	357	Yea
693	357	Yea
700	357	Yea
704	357	Yea
36	359	Nay
39	359	Nay
43	359	Yea
45	359	Nay
47	359	Nay
242	359	Yea
325	359	Nay
331	359	Nay
351	359	Nay
390	359	Yea
415	359	Yea
416	359	Nay
442	359	Yea
532	359	Nay
569	359	Yea
582	359	Yea
607	359	Yea
610	359	Nay
623	359	Yea
625	359	Yea
654	359	Yea
665	359	Yea
682	359	Yea
693	359	Yea
700	359	Yea
704	359	Yea
36	360	Nay
39	360	Nay
43	360	Yea
45	360	Nay
47	360	Nay
242	360	Yea
351	360	Nay
390	360	Yea
415	360	Yea
416	360	Nay
442	360	Nay
532	360	Nay
582	360	Nay
607	360	Nay
610	360	Nay
623	360	Yea
625	360	Yea
654	360	Nay
665	360	Nay
682	360	Yea
36	362	Nay
39	362	Nay
43	362	Yea
45	362	Nay
47	362	Nay
242	362	Yea
325	362	Yea
331	362	Yea
351	362	Nay
390	362	Yea
415	362	Nay
416	362	Nay
442	362	Yea
532	362	Yea
569	362	Yea
582	362	Yea
607	362	Yea
610	362	Yea
623	362	Yea
625	362	Yea
649	362	Yea
665	362	Yea
682	362	Yea
704	362	Yea
36	374	Nay
39	374	Nay
43	374	Yea
45	374	Nay
47	374	Nay
242	374	Yea
325	374	Nay
331	374	Nay
351	374	Nay
390	374	Yea
415	374	Yea
416	374	Nay
442	374	Nay
532	374	Nay
569	374	Nay
582	374	Nay
607	374	Nay
623	374	Yea
625	374	Nay
649	374	Nay
654	374	Nay
665	374	Nay
693	374	Nay
700	374	Nay
704	374	Nay
36	375	Nay
39	375	Nay
43	375	Yea
45	375	Nay
47	375	Nay
242	375	Yea
325	375	Yea
331	375	Yea
351	375	Nay
390	375	Yea
415	375	Nay
416	375	Nay
442	375	Yea
532	375	Yea
569	375	Yea
582	375	Yea
607	375	Yea
610	375	Yea
623	375	Yea
625	375	Yea
649	375	Yea
654	375	Yea
665	375	Yea
693	375	Yea
700	375	Yea
704	375	Yea
36	377	Nay
39	377	Nay
43	377	Yea
45	377	Nay
47	377	Nay
242	377	Yea
325	377	Nay
331	377	Nay
351	377	Nay
390	377	Yea
415	377	Nay
416	377	Nay
442	377	Nay
532	377	Nay
569	377	Nay
582	377	Nay
607	377	Nay
610	377	Nay
623	377	Yea
625	377	Nay
649	377	Nay
654	377	Nay
665	377	Nay
682	377	Yea
693	377	Nay
700	377	Nay
704	377	Nay
36	378	Nay
39	378	Nay
43	378	Yea
45	378	Nay
47	378	Nay
242	378	Yea
325	378	Yea
331	378	Yea
351	378	Nay
390	378	Yea
415	378	Yea
416	378	Nay
442	378	Yea
569	378	Yea
582	378	Yea
607	378	Yea
610	378	Yea
623	378	Yea
625	378	Yea
649	378	Yea
654	378	Yea
665	378	Yea
682	378	Yea
693	378	Yea
700	378	Yea
704	378	Yea
36	380	Nay
39	380	Nay
43	380	Yea
45	380	Nay
47	380	Nay
242	380	Yea
325	380	Yea
331	380	Yea
351	380	Nay
390	380	Yea
415	380	Yea
416	380	Nay
442	380	Yea
532	380	Yea
569	380	Yea
582	380	Yea
607	380	Yea
610	380	Yea
623	380	Yea
625	380	Yea
649	380	Yea
654	380	Yea
665	380	Yea
682	380	Yea
693	380	Yea
700	380	Yea
704	380	Yea
36	405	Nay
39	405	Nay
43	405	Yea
45	405	Nay
47	405	Nay
242	405	Yea
325	405	Yea
331	405	Yea
351	405	Nay
390	405	Yea
415	405	Yea
416	405	Nay
532	405	Yea
569	405	Yea
607	405	Yea
610	405	Yea
623	405	Yea
625	405	Yea
649	405	Yea
665	405	Yea
693	405	Yea
700	405	Yea
704	405	Yea
36	406	Nay
39	406	Nay
43	406	Yea
45	406	Nay
47	406	Nay
242	406	Yea
325	406	Yea
331	406	Yea
351	406	Nay
390	406	Yea
415	406	Nay
416	406	Nay
442	406	Yea
532	406	Nay
569	406	Yea
582	406	Nay
607	406	Nay
610	406	Nay
623	406	Yea
625	406	Nay
649	406	Nay
654	406	Nay
665	406	Nay
682	406	Yea
693	406	Nay
700	406	Yea
704	406	Nay
242	407	Yea
325	407	Nay
331	407	Nay
351	407	Nay
390	407	Yea
415	407	Nay
416	407	Nay
442	407	Nay
532	407	Yea
569	407	Nay
582	407	Nay
607	407	Nay
610	407	Yea
623	407	Yea
625	407	Yea
649	407	Yea
654	407	Nay
665	407	Nay
682	407	Yea
693	407	Yea
700	407	Yea
704	407	Yea
36	408	Nay
39	408	Nay
43	408	Yea
45	408	Nay
47	408	Nay
242	408	Yea
325	408	Nay
331	408	Nay
351	408	Nay
390	408	Yea
415	408	Nay
416	408	Nay
442	408	Nay
532	408	Nay
569	408	Nay
582	408	Yea
607	408	Nay
610	408	Nay
623	408	Yea
625	408	Nay
649	408	Nay
654	408	Nay
665	408	Nay
682	408	Yea
693	408	Nay
700	408	Nay
704	408	Yea
36	409	Nay
39	409	Nay
43	409	Yea
45	409	Nay
47	409	Nay
242	409	Yea
325	409	Yea
331	409	Yea
351	409	Nay
390	409	Yea
415	409	Yea
416	409	Nay
442	409	Yea
532	409	Yea
569	409	Yea
582	409	Yea
607	409	Yea
