alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	4704	1	2403	[0.2629292378987006, 0.27727524091172573]	[0.262878224631592, 0.2772727974459453]	(0.262929364020533, 0.2772871541735733)	0.0037130424699733933	0.0008385188664922216	0.985261989063407	1
0.05	4704	1	2408	[0.26294447821953204, 0.2772600004049769]	[0.26290784609750073, 0.2773074926366107]	(0.26293663964782754, 0.2772799816058211)	0.005842112404400468	0.0019395600153859771	0.9824822965780462	1
0.05	4704	1	2413	[0.26295968769841627, 0.27724479074094577]	[0.2630381072321402, 0.27724121549094455]	(0.2629675294861007, 0.27717619109830516)	0.005739880453158541	0.005351129081635264	0.9505017863105403	1
0.05	4704	1	2417	[0.2629718332073735, 0.27723264508442247]	[0.26306173907329006, 0.2771483817803641]	(0.2631090884145072, 0.2772824447929281)	0.01221313144556857	0.013071063701297292	0.7437629121080152	1
0.05	4704	1	2422	[0.2629869876650025, 0.27721749044302135]	[0.26301784620220686, 0.27713444196642695]	(0.2630236450388793, 0.27709077267452686)	0.008004426517853602	0.011480630369832046	0.8781217153981733	1
0.05	4704	1	2427	[0.263002111827761, 0.2772023660972479]	[0.2630819175299255, 0.27717324462152526]	(0.2630237265027041, 0.27728850398770344)	0.00767079066472709	0.007542321685719999	0.7270564989489801	1
0.05	4704	1	2431	[0.2630141894755066, 0.27719028830363246]	[0.26299392343142863, 0.2772281092742827]	(0.26301240601880305, 0.27726996466432263)	0.0040808104776406395	0.005713447822240814	0.8932276075323552	1
0.05	4704	1	2436	[0.26302925959350143, 0.27717521800397393]	[0.263116260851696, 0.2771548649007674]	(0.2632327284262549, 0.27726936305721006)	0.007589048284038724	0.02089969969305827	0.8795708085204306	1
0.05	4704	1	2441	[0.2630442999546013, 0.27716017746195465]	[0.26303125812597816, 0.2772190647534464]	(0.26309837753925136, 0.27725441930854755)	0.005069784358043838	0.010437592222034997	0.7534958652833382	1
0.05	4704	1	2446	[0.26305931074878597, 0.27714516648759024]	[0.26294742028261797, 0.2771066896172625]	(0.2630274196370319, 0.27707506026452555)	0.01059093001980127	0.007224760147524156	0.8427639771763442	1
0.05	4704	1	2450	[0.2630712982229091, 0.27713317886985256]	[0.2630656020933869, 0.2771653207956204]	(0.26301983725115063, 0.2771249771256683)	0.002683603558985448	0.004227398269992189	0.9778838333554483	1
0.05	4704	1	2455	[0.2630862562718451, 0.2771182206420568]	[0.26304896801935906, 0.27717309531441314]	(0.2630585002157144, 0.27733365485754746)	0.0065252119948430165	0.017035911534623693	0.9669344162160248	1
0.05	4704	1	2460	[0.2631011852799173, 0.2771032914558519]	[0.2629693601189746, 0.27711799267025633]	(0.26297729586124163, 0.27715937191807316)	0.010356221692527035	0.012689953161707734	0.8505269550029091	1
0.05	4704	1	2464	[0.2631131077018516, 0.277091368891932]	[0.2630944422880639, 0.2770755863196873]	(0.2630346988333975, 0.2770209615718099)	0.00246111071432209	0.010586873559421228	0.8770532187103828	1
0.05	4704	1	2469	[0.2631279849038838, 0.2770764915130647]	[0.2631225238641177, 0.2770284292950911]	(0.26316116344223606, 0.277023611532333)	0.0038357017219903256	0.006169729957133829	0.8908809978938329	1
0.05	4704	1	2474	[0.26314283358262336, 0.27706164265820454]	[0.26328444525581546, 0.27706043319716206]	(0.2633532073965624, 0.2771744800298901)	0.010261016834058334	0.02303444480583927	0.9701567725336877	1
0.05	4704	1	2479	[0.2631576539209106, 0.2770468221445074]	[0.2631868351562731, 0.2772032165474673]	(0.2631634018873904, 0.2771838228142681)	0.013212403323136779	0.010177307668677305	0.9197832942008972	1
0.05	4704	1	2483	[0.26316948990862, 0.27703498601697873]	[0.26306804353117297, 0.27702775676417324]	(0.2630491777933677, 0.2769487030011629)	0.007780917717887359	0.014771769193814288	0.9255347847938538	1
0.05	4704	1	2488	[0.26318425969154224, 0.27702021605991456]	[0.26324721324795436, 0.27700018815492417]	(0.2631222563543637, 0.27697174396853586)	0.005997522628229501	0.007949039348064901	0.9285744835196191	1
0.05	4704	1	2493	[0.26319900164047594, 0.2770054739375374]	[0.2631773440777293, 0.2768962818621634]	(0.2633249531011327, 0.2769511252018627)	0.009462569374685925	0.013059106805276555	0.9089688540388224	1
0.05	4704	1	2497	[0.2632107752794416, 0.2769937001603172]	[0.26327215450837727, 0.2769262907504958]	(0.26323077088689084, 0.27679748473837007)	0.009344071731522852	0.015686875700555936	0.34031259673785585	1
0.05	4704	1	2502	[0.2632254675774892, 0.276979007690073]	[0.2632252916026551, 0.27701132753694163]	(0.2632274211559398, 0.27709901433854756)	0.0023571548672601805	0.008790847000094582	0.9815609279860104	1
0.05	4704	1	2507	[0.2632401325401148, 0.2769643425559378]	[0.2632180676898084, 0.2770506404299713]	(0.26326133899337356, 0.27691302516340266)	0.007833880679713578	0.005284373068490722	0.8925258433483081	1
0.05	4704	1	2511	[0.26325184494714426, 0.2769526300121924]	[0.2632246710193688, 0.2769530795126501]	(0.26323489789229426, 0.27697966031317467)	0.0020121362390015385	0.0031995719158791625	0.7443887343922186	1
0.05	4704	1	2516	[0.2632664611493615, 0.2769380136396915]	[0.2632368969370439, 0.27693257034668584]	(0.26318497753030423, 0.27699784500184643)	0.0025550840915393724	0.010230676686308171	0.7619513355865719	1
0.05	4704	1	2521	[0.2632810505070625, 0.276923424112382]	[0.2631940052418959, 0.27695701264885747]	(0.2631150821477447, 0.27688192226782216)	0.008765075689856072	0.015024990285510298	0.9753406047821045	1
0.05	4704	1	2526	[0.26329561319375905, 0.27690886125674885]	[0.26335533582448817, 0.27690931589584505]	(0.2633708156002569, 0.27691751208554805)	0.004420345525549263	0.00615576697222231	0.8842667743116696	1
0.05	4704	1	2530	[0.2633072442559936, 0.2768972300598458]	[0.2632626321435078, 0.27696487072185666]	(0.26325879026962107, 0.2770425497442245)	0.008192294554996371	0.014058114631807728	0.9820898290149674	1
0.05	4704	1	2535	[0.26332175936914404, 0.2768827147789571]	[0.2632298558040731, 0.2768865917243911]	(0.2632744380844867, 0.27699623551879504)	0.0070134262728520635	0.011721643994914155	0.672780111162484	1
0.05	4704	1	2540	[0.26333624829216706, 0.2768682256888563]	[0.2632736508966735, 0.27686832520977595]	(0.26327810928797424, 0.2769610422028542)	0.004611873368148611	0.01103239481841023	0.9414396264688966	1
0.05	4704	1	2544	[0.26334782068796636, 0.2768566531598676]	[0.2633616875736355, 0.27687305761902953]	(0.26327783985318154, 0.27690068660469813)	0.002238137859271072	0.008369343184649214	0.46190038323402405	1
0.05	4704	1	2549	[0.2633622628965646, 0.2768422107853705]	[0.26332030977312204, 0.27679746355475676]	(0.2633073196168966, 0.27676247581189706)	0.006411846527925258	0.009950449653795879	0.9751864008167503	1
0.05	4704	1	2554	[0.26337667938878695, 0.2768277941278988]	[0.2634786211219226, 0.2768096027378116]	(0.2633518813771687, 0.2767626093801132)	0.008931090512044104	0.006677303502056753	0.920755914883193	1
0.05	4704	1	2558	[0.2633881941793713, 0.27681627920558016]	[0.26339530330187977, 0.27683008863164604]	(0.2633545707044188, 0.2768460988179062)	0.0015562202670617031	0.004702438948716692	0.9961178096327611	1
0.05	4704	1	2563	[0.2634025648036602, 0.27680190841720165]	[0.2633229274285225, 0.27681860190052354]	(0.26329755820397305, 0.2767955869877389)	0.007137906197979826	0.008243864191323391	0.5390588898572497	1
0.05	4704	1	2568	[0.2634169101784163, 0.27678756287899475]	[0.2633448089228211, 0.2768860369726259]	(0.26337358069304295, 0.2768963038197666)	0.012596741491908814	0.011245547566130165	0.9861988772168455	1
0.05	4704	1	2573	[0.26343123046873607, 0.27677324242585966]	[0.2634281373911508, 0.2767884243306439]	(0.26336100938316576, 0.2768182389504933)	0.001367858523718013	0.008561763000883738	0.9471532106399536	1
0.05	4704	1	2577	[0.2634426687506026, 0.2767618040141956]	[0.263490560993954, 0.2767413844383279]	(0.2634748853330665, 0.2767270825734146)	0.00512884792196644	0.0050257033899068215	0.8929229124777461	1
0.05	4704	1	2582	[0.26345694430228916, 0.2767475283008278]	[0.2634449680326246, 0.2767777248771761]	(0.2635705840613759, 0.2768532959032787)	0.0031631002128458263	0.0163781429506058	0.876134836127278	1
0.05	4704	1	2587	[0.26347119522734563, 0.2767332772147151]	[0.2634614656898991, 0.2767914647060708]	(0.2635284139936622, 0.27681227789100116)	0.005095051298943942	0.010210523841049701	0.9442025472081821	1
0.05	4704	1	2591	[0.2634825783450664, 0.2767218939685967]	[0.26341223203664677, 0.2766837373542288]	(0.263398287836315, 0.2766805516919354)	0.008152192245173495	0.009429337985927932	0.9056491380923186	1
0.05	4704	1	2596	[0.26349678534972687, 0.27670768680399593]	[0.2635107880911289, 0.2767210452833127]	(0.2635303778294419, 0.27673485644008455)	0.002069017159084252	0.004589952372131778	0.6601439916554483	1
0.05	4704	1	2601	[0.2635109681791489, 0.2766935038152484]	[0.2634891327708759, 0.27675612211678097]	(0.2633564849381782, 0.2767666692720592)	0.006365702692876174	0.016975806753551592	0.958638608455658	1
0.05	4704	1	2606	[0.26352512699302744, 0.27667934484265555]	[0.2634506304959238, 0.276733774421634]	(0.2634261300537526, 0.2766871610907856)	0.009705991051750629	0.008054666873685723	0.9306376576423645	1
0.05	4704	1	2610	[0.2635364368597538, 0.27666803484939584]	[0.26347313249977755, 0.27674298307898837]	(0.26347437664014606, 0.2768191576919855)	0.010418549081884998	0.015975013855175524	0.9470824070810475	1
0.05	4704	1	2615	[0.2635505528455906, 0.2766539187059365]	[0.26346701485959745, 0.2766872383189659]	(0.263428346991627, 0.2766620327312591)	0.008839305884785875	0.009847587576903405	0.9994942168334909	1
0.05	4704	1	2620	[0.26356464525889034, 0.276639826135616]	[0.26361425893710805, 0.2766778507395827]	(0.2637070543642859, 0.27667768331715126)	0.006683208183797973	0.013747103160219432	0.7661949959867387	1
0.05	4704	1	2624	[0.2635759023226748, 0.27662856894664567]	[0.26364558951729034, 0.2766218424142508]	(0.2636582026709423, 0.27668422833089246)	0.005854261754457246	0.010524588145565228	0.9656567573547363	1
0.05	4704	1	2629	[0.26358995269995167, 0.276614518413422]	[0.2636198040025077, 0.27657964437931976]	(0.2637083823721569, 0.2767103172959573)	0.004969481369448192	0.01632794219801892	0.8877841247648087	1
0.05	4704	1	2634	[0.2636039799417501, 0.27660049101626916]	[0.263626326380833, 0.2765593707777367]	(0.2636591416066, 0.27652835890434446)	0.0048833627156904535	0.009794457608252594	0.9693163243223747	1
0.05	4704	1	2638	[0.26361518518161864, 0.2765892856525408]	[0.2635932632176624, 0.27660190265152573]	(0.263522676639391, 0.27651677968639965)	0.0026550788125646596	0.012628717075925722	0.9468567536681314	1
0.05	4704	1	2643	[0.2636291711688803, 0.2765752995109819]	[0.263567885510805, 0.2766138945248938]	(0.2635749006498339, 0.2765463393027865)	0.007656032728424522	0.0064021672050808	0.982081207720426	1
0.05	4704	1	2648	[0.2636431344519653, 0.2765613360741823]	[0.26361716904417415, 0.2765876076289739]	(0.26355063264487155, 0.27656739711909517)	0.0040273859855392	0.0075719931939907115	0.6978685054809424	1
0.05	4704	1	2653	[0.26365707518355097, 0.27654739518946125]	[0.26364263289795487, 0.2765893953755624]	(0.2637098026942787, 0.27666982058834755)	0.004359581925971745	0.013460104241295956	0.5927008478373195	1
0.05	4704	1	2657	[0.26366821163389065, 0.27653625861702835]	[0.2635919879955537, 0.27656270062293875]	(0.2636682448879002, 0.27655305424902366)	0.007915189180166315	0.0013060994617880572	0.889440518365467	1
0.05	4704	1	2662	[0.2636821121552886, 0.27652235794353]	[0.2637852764980399, 0.27649520576446035]	(0.263723861411264, 0.2764652100226206)	0.010149067546688095	0.007702124906003971	0.3751303553581238	1
0.05	4704	1	2667	[0.2636959905489755, 0.2765084793983128]	[0.263672206133281, 0.2765256701968316]	(0.26359220153887897, 0.27637146182706973)	0.0031878732465210335	0.018643651364602998	0.24606384501597012	1
0.05	4704	1	2671	[0.26370707743283206, 0.2764973923936406]	[0.26380343935123646, 0.2764940552456901]	(0.2637091123290852, 0.27651717520564745)	0.007794887511399673	0.0017031648506493635	0.9307985580968661	1
0.05	4704	1	2676	[0.2637209163743247, 0.2764835533016362]	[0.2637155096265823, 0.2764575537360987]	(0.2636880853135798, 0.2764375868860346)	0.0024597592300905635	0.0061582332447776	0.9227391284902813	1
0.05	4704	1	2681	[0.2637347336065735, 0.2764697359194369]	[0.26374793832009685, 0.27643600227055704]	(0.2638145111709024, 0.2765237970880702)	0.003685775726621099	0.010465092550034805	0.9472195617748627	1
0.05	4704	1	2685	[0.2637457718613275, 0.27645869754512487]	[0.2637026811735173, 0.2764706459688739]	(0.26367162387501397, 0.2764853543110043)	0.004310719244719152	0.007866932482819444	0.9993066574965332	1
0.05	4704	1	2690	[0.26375955038995913, 0.2764449188675455]	[0.2637392149616232, 0.2764478049372249]	(0.26379702382532055, 0.2764196409702492)	0.0018272285170769509	0.00494674890750213	0.8575237806679485	1
0.05	4704	1	2695	[0.26377330762267204, 0.27643116148643754]	[0.26378642235149763, 0.276415775323708]	(0.2639027103054119, 0.27659190525200295)	0.002251636956935976	0.022634804266059017	0.8849216376113974	1
0.05	4704	1	2700	[0.2637870437058696, 0.2764174252553948]	[0.26382271537888385, 0.27640205636485043]	(0.2638599804096361, 0.2764660930028954)	0.004041094353207764	0.009590975507572375	0.9829524697089601	1
0.05	4704	1	2704	[0.2637980174427599, 0.2764064514006217]	[0.26391088478759134, 0.27639062450570134]	(0.26394647518168335, 0.27643586099192285)	0.010206996378925304	0.01407418358461987	0.9604531267757602	1
0.05	4704	1	2709	[0.2638117158237743, 0.27639275287274345]	[0.2637871623232238, 0.276430249563365]	(0.2637938206997915, 0.2764201809289806)	0.004907835403919147	0.003589568125508147	0.5760088648551163	1
0.05	4704	1	2714	[0.2638253934618995, 0.2763790750882956]	[0.2638612400768519, 0.27630015752080567]	(0.26394932560962914, 0.2764036404209589)	0.009141874539901784	0.011805896392101167	0.6455664876204765	1
0.05	4704	1	2718	[0.2638363207343529, 0.27636814769917184]	[0.26384742720302734, 0.27639347716005513]	(0.26373303343036647, 0.27640931896585863)	0.002901606727071737	0.011395970078835527	0.3010898876813987	1
0.05	4704	1	2723	[0.26384996139792716, 0.2763545068902413]	[0.2638170901031136, 0.27637272786524114]	(0.26388598876696145, 0.27635228890504904)	0.004069269182604307	0.003058516141197787	0.711775558086712	1
0.05	4704	1	2728	[0.2638635817205045, 0.2763408864228406]	[0.2638316841212445, 0.27636690454259544]	(0.2637993681853692, 0.2763925997778073)	0.00462023937897138	0.009205491795417409	0.5640115141868591	1
0.05	4704	1	2733	[0.26387718184450304, 0.27632728615454893]	[0.26386507639919177, 0.2763201923507773]	(0.2638015584601483, 0.27641456044851465)	0.001540597491118123	0.012915060068229622	0.30568361224739476	1
0.05	4704	1	2737	[0.26388804749606287, 0.2763164203879339]	[0.2638666911722492, 0.2763766167075283]	(0.2637993516748328, 0.2763836455110338)	0.006519035079629254	0.012390122668734072	0.9571359177524795	1
0.05	4704	1	2742	[0.26390161161968284, 0.27630285612096706]	[0.263907527879834, 0.2763719380963257]	(0.2639409242609825, 0.276400527460396)	0.006014135688452105	0.010959669020442986	0.9417381902200205	1
0.05	4704	1	2747	[0.2639151559404608, 0.27628931165736414]	[0.26387530669655007, 0.276405058970074]	(0.26397352383355477, 0.2762626887582783)	0.012418167033465433	0.006868411399068575	0.718148946762085	1
0.05	4704	1	2751	[0.26392597723331934, 0.27627849025061924]	[0.26396082757897027, 0.276267531252995]	(0.26389329396543026, 0.2762111758810464)	0.00370850394660438	0.008073964688110613	0.9432260766744472	1
0.05	4704	1	2756	[0.2639394862621045, 0.27626498107994124]	[0.26391633575429857, 0.2762885615651131]	(0.2639171957986868, 0.2762954315661811)	0.003777088592818778	0.00426078082920911	0.5517568643672608	1
0.05	4704	1	2761	[0.2639529758794431, 0.27625149132122384]	[0.2639606441715512, 0.27621556597202845]	(0.26391931008367386, 0.27610510298542545)	0.0035446263014287105	0.014600347505385969	0.5284523539113306	1
0.05	4704	1	2765	[0.26396375369033875, 0.27624071339759315]	[0.26397141575508193, 0.27622716547531806]	(0.26393326885430823, 0.27629077300393223)	0.0017276253668678798	0.006517856793279098	0.9457973728004162	1
0.05	4704	1	2770	[0.2639772087164022, 0.27622725823106875]	[0.2639454539849383, 0.2761594772278515]	(0.2638976732911177, 0.2761852951888224)	0.008104325120838252	0.009854222029580084	0.5761003970702328	1
0.05	4704	1	2775	[0.2639906447182354, 0.2762138220892807]	[0.2640068034060514, 0.27619445143580457]	(0.2640722220010717, 0.2762258570861603)	0.002906718949878262	0.007651054750904551	0.9173417091369629	1
0.05	4704	1	2780	[0.2640040618331476, 0.27620040483491726]	[0.26393862367067505, 0.2762348867721835]	(0.26398485117819004, 0.2762806651669041)	0.008126054144575567	0.008089825288159602	0.9724973505612926	1
0.05	4704	1	2784	[0.2640147820184431, 0.2761896845384214]	[0.2639948680283037, 0.27617630310495994]	(0.2640400683304205, 0.27613758659873466)	0.0027302931186574675	0.006356046920060754	0.6790535142910508	1
0.05	4704	1	2789	[0.2640281654813077, 0.27617630093700485]	[0.2640323099167284, 0.2761409304447637]	(0.2640098644976575, 0.276061257984055)	0.0032527565901747657	0.010959983004454887	0.7162692762186978	1
0.05	4704	1	2794	[0.264041530439051, 0.27616293584120555]	[0.2639920234127632, 0.2762234684886197]	(0.2640421564638049, 0.27622060295874173)	0.008996457329407459	0.004786336742462538	0.583034902773897	1
0.05	4704	1	2798	[0.2640522091725812, 0.2761522569975856]	[0.26406023037607945, 0.27617201130055774]	(0.26405199462772877, 0.27620790758174263)	0.002291745869865136	0.00459571644028689	0.9109752925229365	1
0.05	4704	1	2803	[0.2640655411620598, 0.27613892487093694]	[0.2640402136826191, 0.27614153848832435]	(0.2640988133513077, 0.276097363792869)	0.0023089287558796245	0.006198201690617244	0.7773714065551758	1
0.05	4704	1	2808	[0.2640788550244111, 0.2761256108719041]	[0.26412240663145453, 0.2760827984976408]	(0.2641327932024833, 0.27611120006635514)	0.007169065464605051	0.00567364230556755	0.9114630646923871	1
0.05	4704	1	2812	[0.26408949315289454, 0.2761149726344253]	[0.2640631472196352, 0.2760771901841095]	(0.2640334589897053, 0.2760602021942703)	0.005321051489550199	0.009171417307685892	0.8845435129311509	1
0.05	4704	1	2817	[0.26410277472405286, 0.27610169092745795]	[0.2641566221351284, 0.2761055161022184]	(0.2641554461723884, 0.2760461402975152)	0.004804951137322044	0.009019321115652734	0.6937849069571196	1
0.05	4704	1	2822	[0.26411603854242705, 0.27608842697375624]	[0.264102584251869, 0.2760811956383568]	(0.26413131190470474, 0.2760914460601013)	0.001725838260809076	0.0015275011389572768	0.6485644578933716	1
0.05	4704	1	2827	[0.2641292847408552, 0.276075180640479]	[0.26417887262151785, 0.2761068262583344]	(0.26409072433765257, 0.27606770684870563)	0.006782151278668325	0.0038411583982408404	0.9620530956031518	1
0.05	4704	1	2831	[0.26413986910222365, 0.27606459617157453]	[0.2641563141185424, 0.2760454858485754]	(0.26416609389289314, 0.2759972693592171)	0.0029816480587850913	0.007845177712065166	0.714347567969396	1
0.05	4704	1	2836	[0.2641530839181042, 0.27605138122170025]	[0.26419280219801033, 0.276117159538102]	(0.2641658080107292, 0.2761254914746325)	0.008817780801346542	0.007252872502647167	0.9939151340037002	1
0.05	4704	1	2841	[0.2641662814836716, 0.2760381835226109]	[0.2642225042392015, 0.2760270854495243]	(0.26412147647448536, 0.2760953326497041)	0.005670601761679106	0.008514728654454129	0.911833317303996	1
0.05	4704	1	2845	[0.2641768272040844, 0.27602763769571836]	[0.26415213375223756, 0.2759700354932878]	(0.26417397170797075, 0.27587748019281255)	0.006929866275072638	0.01290849591827925	0.8518457822777037	1
0.05	4704	1	2850	[0.2641899940494491, 0.27601447071767427]	[0.2641438621673745, 0.27608762631873573]	(0.26418087122262013, 0.27615585548464816)	0.009987427884906697	0.012568500342844957	0.9595604441419091	1
0.05	4704	1	2855	[0.26420314401084066, 0.276001320624068]	[0.26417963667833044, 0.27602978781622256]	(0.26412195325250654, 0.2759390422566682)	0.004385979896794123	0.012077168863165788	0.9839810585841134	1
0.05	4704	1	2860	[0.26421627721832563, 0.27598818728483077]	[0.2641860652936182, 0.27598506953241386]	(0.2643080578116632, 0.27602242458441817)	0.002824041062204241	0.010673921730548264	0.823825478553772	1
0.05	4704	1	2864	[0.2642267718086533, 0.2759776925894325]	[0.2642581634428991, 0.2758696628470251]	(0.2642035747552679, 0.2759245603457773)	0.011864719306191374	0.006482803902226775	0.966119031880589	1
0.05	4704	1	2869	[0.2642398751856192, 0.2759645890815404]	[0.26419841503578106, 0.2760359723538927]	(0.2642937178270418, 0.2761201411886416)	0.009532661102115259	0.017625425934949757	0.8310512002746349	1
0.05	4704	1	2874	[0.2642529621707884, 0.27595150196590035]	[0.26414367625595125, 0.27594864240620787]	(0.26416945912556267, 0.2759645265606845)	0.009497555035484107	0.008183729388647976	0.9463902013790183	1
0.05	4704	1	2878	[0.264263420043265, 0.2759410439893737]	[0.2642277641682143, 0.27597091816355007]	(0.2642451746765283, 0.2759742425562266)	0.005580276751294799	0.004386020621350739	0.7925128936767578	1
0.05	4704	1	2883	[0.26427647784703556, 0.2759279860559464]	[0.2642114167433181, 0.27606464441859696]	(0.2643403615721447, 0.2761647264525915)	0.017018104426421488	0.02528750295596527	0.8152780583939603	1
0.05	4704	1	2888	[0.2642895196181776, 0.2759149441555967]	[0.26431414603648384, 0.2759100276722244]	(0.26430433244603924, 0.2758832282263889)	0.002541232071436861	0.004002327564011865	0.96528559923172	1
0.05	4704	1	2892	[0.26429994157735004, 0.27590452209337957]	[0.2642683762990452, 0.2759037638743511]	(0.26426769580891785, 0.2758406069333932)	0.0027778525556997335	0.008263501238905402	0.9329967231023039	1
0.05	4704	1	2897	[0.26431295481104966, 0.27589150873127455]	[0.26441473847168423, 0.2758300819111384]	(0.2643659895601629, 0.2758522321966461)	0.014095929586305012	0.007972609047526058	0.9216996780438381	1
0.05	4704	1	2902	[0.26432595236849254, 0.2758785110458687]	[0.2643199563136414, 0.2758055349050161]	(0.26434036275773876, 0.27574751155441146)	0.006832359021803458	0.012586811698104716	0.9426495728472539	1
0.05	4704	1	2907	[0.26433893437630473, 0.2758655289105336]	[0.2643923856462765, 0.27589681503705604]	(0.26438042551590313, 0.27594162499756114)	0.007331568734908922	0.010134479187999035	0.47396422322711396	1
0.05	4704	1	2911	[0.2643493088717015, 0.2758551543134341]	[0.2644157198385313, 0.2756998021190068]	(0.26444935546220194, 0.27580586031212806)	0.019273956214703847	0.012979540926633781	0.7867296934127808	1
0.05	4704	1	2916	[0.2643622632082224, 0.2758421998501769]	[0.26434397795815406, 0.27581444006409855]	(0.2643394120808461, 0.2758401003412383)	0.004004535360257466	0.002169094728622034	0.9295660409487174	1
0.05	4704	1	2921	[0.26437520234792344, 0.27582926058417356]	[0.26437313774209265, 0.27580130904150085]	(0.2643481345078327, 0.2757780564222566)	0.002620096599632582	0.006817449916259766	0.839836597442627	1
0.05	4704	1	2925	[0.26438554280225435, 0.2758189200291118]	[0.26436331753700504, 0.27582514124226754]	(0.2643566645994435, 0.27582929180295157)	0.0024818457460650256	0.003421184699404445	0.8567928671836853	1
0.05	4704	1	2930	[0.2643984549034857, 0.2758060078023534]	[0.26447546931043214, 0.2757939035611094]	(0.2644403968816501, 0.2757149667229227)	0.0078122493913086455	0.011657457017650641	0.6900886155993924	1
0.05	4704	1	2935	[0.2644113521582544, 0.27579311042248544]	[0.2643902735100885, 0.27577141921283854]	(0.26430401659758973, 0.27571772273449313)	0.003750808517336557	0.01590406096789254	0.9193235062100321	1
0.05	4704	1	2940	[0.26442423469112075, 0.2757802277649454]	[0.2644795269737667, 0.27581120710395074]	(0.2644456482686257, 0.2757778589320603)	0.007576344134645363	0.0020942607339947683	0.5856499069849825	1
0.05	4704	1	2944	[0.2644345302011649, 0.2757699321554673]	[0.26449192144767264, 0.27575318187981723]	(0.26452174120691285, 0.27571751453910476)	0.006540705169228556	0.012317924205368036	0.8378529083606185	1
0.05	4704	1	2949	[0.26444738654758415, 0.27575707568513463]	[0.2644513374328116, 0.27574656240912043]	(0.2645016860063164, 0.27578144999091536)	0.001278917666587276	0.00694135557881248	0.8039164931210182	1
0.05	4704	1	2954	[0.264460228519359, 0.2757442335898661]	[0.2644561299143736, 0.2757398987914568]	(0.2643684748325148, 0.2757945048117957)	0.0007471054162131452	0.012429943648960662	0.87358030109573	1
0.05	4704	1	2958	[0.26447049183003624, 0.27573397018069445]	[0.26439200632418497, 0.2757318400195296]	(0.2643559652092422, 0.27587341349569117)	0.0071077344308276835	0.022050885706129564	0.7551623567959008	1
0.05	4704	1	2963	[0.26448330823849564, 0.2757211536494908]	[0.2644194163826342, 0.2757580215000467]	(0.2644174111678158, 0.2757633141357174)	0.008886428742684083	0.009523927466342896	0.9360731258461344	1
0.05	4704	1	2968	[0.26449611061745404, 0.2757083511482019]	[0.2644906687672559, 0.27581780781929943]	(0.2645086067000907, 0.2758101084683492)	0.010143648874418876	0.01009841121499655	0.48957687550895435	1
0.05	4704	1	2972	[0.26450634250189664, 0.27569811916619147]	[0.2644510825046667, 0.2757049442889579]	(0.2644418197040911, 0.2756559975723605)	0.00551678358828378	0.009474196381822786	0.8491494915265506	1
0.05	4704	1	2977	[0.2645191199369944, 0.2756853416095021]	[0.2645091772802953, 0.27573054402421593]	(0.2644451420393452, 0.2757582294719003)	0.0049142918747207	0.012981934500460257	0.8226199746131897	1
0.05	4704	1	2982	[0.2645318836857635, 0.27567257773954945]	[0.2646239036151975, 0.27567554115158843]	(0.264527360947434, 0.2757091586157332)	0.008523533836556463	0.003675939748918111	0.7434977043300726	1
0.05	4704	1	2987	[0.2645446338703147, 0.27565982743422035]	[0.26453345885039414, 0.27559148457567495]	(0.26461262226960514, 0.27552783521535296)	0.007146795278877516	0.0179916451304315	0.9744875043506819	1
0.05	4704	1	2991	[0.26455482433363264, 0.27564963687457067]	[0.26460076016434114, 0.27563336976342484]	(0.26461698074009243, 0.27564649388517026)	0.005606488764439144	0.005885579014449527	0.812607454554962	1
0.05	4704	1	2996	[0.2645675504095929, 0.2756369106785578]	[0.2646224423904757, 0.27551867968813115]	(0.26456592072201257, 0.2755251032382001)	0.015639835284323667	0.010246340063828074	0.6880502462317581	1
0.05	4704	1	3001	[0.26458026326206174, 0.2756241977064361]	[0.2644918539936314, 0.27566394985308695]	(0.2644544712065283, 0.27559542954856553)	0.011471564216192887	0.013837421480755396	0.9842047713293668	1
0.05	4704	1	3005	[0.2645904241046336, 0.2756140367684289]	[0.2645038528903595, 0.27570955724249646]	(0.2644350805461484, 0.2757491418995942)	0.01624991010109833	0.02567147910702272	0.7041371643165595	1
0.05	4704	1	3010	[0.2646031134603204, 0.2756013472938045]	[0.26463563144393476, 0.27558320291280103]	(0.26469735480929546, 0.27556547516689456)	0.004606409118487198	0.011830397303324802	0.7927062902248634	1
0.05	4704	1	3015	[0.26461578993160983, 0.27558867070397186]	[0.2646307965228098, 0.2756059410198614]	(0.26463743905608583, 0.27567039415922256)	0.002936893845255306	0.00935108825230413	0.7665720572934203	1
0.05	4704	1	3019	[0.26462592191301615, 0.2755785386280136]	[0.26471395661697994, 0.2754695325875306]	(0.26469364834472076, 0.2754474774028378)	0.017990289405180215	0.018149786672276735	0.9570221657241853	1
0.05	4704	1	3024	[0.2646385754965225, 0.27556588492666934]	[0.2646448191715246, 0.27556618554326306]	(0.2646375155628157, 0.2757296280236786)	0.000598876750530386	0.014857677588247742	0.9186125441417293	1
