alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	17346	1	13078	[0.26563573679728325, 0.2729637483823226]	[0.26565171875815863, 0.27294999227904526]	(0.26567238320864683, 0.2729259417028955)	0.004058135526621154	0.010160067287923402	0.9829304206401323	1
0.05	17346	1	13096	[0.26564598446282184, 0.2729534998785844]	[0.26565807107165085, 0.2729148600427399]	(0.2656869785947149, 0.2729501045830286)	0.0069416815138155785	0.006074489744234857	0.951338933109182	1
0.05	17346	1	13113	[0.2656556633391458, 0.27294382021274066]	[0.2656314345281632, 0.2729463024037966]	(0.2656026881263758, 0.27293918839869147)	0.0036516041701212254	0.007847158468409221	0.8727801129010155	1
0.05	17346	1	13130	[0.26566534283019594, 0.272934139934215]	[0.26569219822898016, 0.27293577756310883]	(0.2656067661385306, 0.2729162046000906)	0.003919026677876358	0.010441943856446367	0.7994017601013184	1
0.05	17346	1	13148	[0.2656755924873492, 0.27292388944548385]	[0.26570726527079114, 0.2728606025304372]	(0.26577594840951413, 0.27293550248448994)	0.013100966894303845	0.015422913123598891	0.5863851741923327	1
0.05	17346	1	13165	[0.26568527356834326, 0.27291420758119855]	[0.26569980787065756, 0.27288822629280934]	(0.2657728808324815, 0.2729704598615065)	0.0056046424869082845	0.019746858715361082	0.8879654642824633	1
0.05	17346	1	13182	[0.2656949555803708, 0.27290452478790006]	[0.26570427551091574, 0.27287929867777844]	(0.26570316739549094, 0.27290582682876674)	0.004791692772776468	0.0013193767658677968	0.9463690419875674	1
0.05	17346	1	13200	[0.2657052082536202, 0.27289427128961596]	[0.2657167480431215, 0.27290180238614714]	(0.2657319954706583, 0.2729052071447585)	0.002649987713810864	0.005239316387544046	0.7558820050550104	1
0.05	17346	1	13217	[0.2657148925126931, 0.27288458625340717]	[0.2657031902766093, 0.2729020406973239]	(0.2656214955568139, 0.27281490061569313)	0.0040501855569295975	0.0224536083061313	0.7703265513008986	1
0.05	17346	1	13234	[0.265724578024894, 0.27287489996606706]	[0.26568274113919316, 0.2728895963933253]	(0.26576431201214756, 0.27291536376486114)	0.007844380241528892	0.011152854353853492	0.9410697879503218	1
0.05	17346	1	13252	[0.2657348347574666, 0.27286464241492614]	[0.26572721087470447, 0.27288729306892684]	(0.2657389702522446, 0.27289264872271557)	0.004228238718723465	0.00449044955952127	0.9733637307531261	1
0.05	17346	1	13269	[0.2657445231860811, 0.27285495321525877]	[0.26576864553840895, 0.2728375061936438]	(0.26575273187225745, 0.27288552274887556)	0.005846253148158453	0.005430362997805638	0.8411227532619822	1
0.05	17346	1	13287	[0.26575478324820356, 0.27284469233887787]	[0.26573189825789123, 0.2728399945905311]	(0.26573797561914536, 0.2728500286699974)	0.003877904849352576	0.0031135819740675252	0.9596771326650937	1
0.05	17346	1	13304	[0.2657644750510406, 0.27283499976904213]	[0.2657753495835575, 0.27281803929139276]	(0.26576135498064235, 0.2727980596335071)	0.0039367672522755415	0.005663304722195561	0.7716815341182415	1
0.05	17346	1	13321	[0.2657741686597911, 0.2728253053952505]	[0.26573467993469335, 0.27282591195240946]	(0.26576528477286865, 0.27278189391787266)	0.005654205384411304	0.0074072537599259025	0.7247579695438101	1
0.05	17346	1	13339	[0.2657844345716497, 0.27281503867547385]	[0.2657595978922244, 0.2728055080897653]	(0.2657246863887909, 0.2727877628051366)	0.004871030200612192	0.012273586653726243	0.8069729933870411	1
0.05	17346	1	13356	[0.26579413224616977, 0.27280534023991965]	[0.2658048318980507, 0.2728078266975624]	(0.2658370910719182, 0.27282123580156903)	0.0018800518920671916	0.008375340840482193	0.9953646053439015	1
0.05	17346	1	13373	[0.26580383206591784, 0.27279563966107223]	[0.26580067516911166, 0.2728360068250294]	(0.2657805079416484, 0.27288350566206565)	0.006186497366722721	0.015653971694687185	0.9323076580936434	1
0.05	17346	1	13391	[0.2658141049265176, 0.2727853659988212]	[0.26584679453555005, 0.27277580311908955]	(0.2658157848673157, 0.27273429182225506)	0.006060953438104866	0.007567370783725491	0.8497763921957189	1
0.05	17346	1	13408	[0.2658238095178942, 0.27277566065230596]	[0.2658047966235328, 0.272754444712382]	(0.26586858374926603, 0.2727550351604353)	0.005770996840461784	0.00940752642397047	0.6872662901878357	1
0.05	17346	1	13425	[0.26583351660096644, 0.27276595281600724]	[0.26586312945312307, 0.27273855487819254]	(0.2658713964870696, 0.2727272500567013)	0.008223774183113597	0.011047003251606013	0.9935397289864224	1
0.05	17346	1	13443	[0.26584379753248244, 0.27275567108903376]	[0.2658394956413756, 0.27275012516579117]	(0.26585603202176256, 0.27273808672939526)	0.0014238815113869485	0.004314148497458148	0.9911201860710124	1
0.05	17346	1	13460	[0.2658535101081979, 0.2727459577640067]	[0.26584392772030097, 0.2728040886722747]	(0.2658033997535957, 0.2727930471290455)	0.009728696883905985	0.01390624081873737	0.48227793398997426	1
0.05	17346	1	13477	[0.26586322552965125, 0.27273624159513177]	[0.2658787885124398, 0.2726943268586824]	(0.2659248021856554, 0.27271754170144413)	0.008362808800433275	0.011679959558798081	0.9632828544789399	1
0.05	17346	1	13495	[0.26587351567879414, 0.27272595065665417]	[0.2659199866428835, 0.27276377221550485]	(0.2659211937055902, 0.2727635932449418)	0.012233582667199983	0.012383113871301421	0.8830180185444276	1
0.05	17346	1	13512	[0.265883237329953, 0.2727162282619433]	[0.2658861190127024, 0.27269598179010845]	(0.26586104566190605, 0.2726835948784879)	0.0033847775907316358	0.007997606293089876	0.6799073815345764	1
0.05	17346	1	13529	[0.26589296218891256, 0.2727065026613006]	[0.2658743156472087, 0.2727527038379756]	(0.2658211181032152, 0.27276100101331224)	0.009427749144187314	0.01820526936055611	0.9106196761131287	1
0.05	17346	1	13547	[0.2659032627283716, 0.27269620133855876]	[0.2659078959499017, 0.27271530582542103]	(0.2659619490700448, 0.2727735657904258)	0.0034846679702672523	0.019802735383189773	0.6242113709449768	1
0.05	17346	1	13564	[0.2659129945710905, 0.2726864687579815]	[0.26593067392288294, 0.27267444658618356]	(0.2659921172024027, 0.27272383908930786)	0.004384976272275298	0.017104040817097266	0.9105769147434124	1
0.05	17346	1	13581	[0.2659227299921647, 0.27267673260089653]	[0.26591811160689066, 0.2726989288137949]	(0.2658930377157164, 0.27268247916539545)	0.003954478841449838	0.0052196990297236345	0.9987678669667435	1
0.05	17346	1	13599	[0.2659330421221361, 0.27266641969362504]	[0.2659427182229147, 0.27267913745759764]	(0.2659382566706884, 0.27269935108767607)	0.0033195298372836746	0.005637629436904379	0.9823288943677951	1
0.05	17346	1	13616	[0.2659427852990155, 0.272656675784516]	[0.265940431667583, 0.2726757719126062]	(0.2658810191173845, 0.2727179818857419)	0.0031846586426755863	0.01800101697591583	0.9449116404367984	1
0.05	17346	1	13633	[0.2659525324337968, 0.2726469279193314]	[0.2659571716510044, 0.27260987777468815]	(0.26594088717583175, 0.2726217915441538)	0.006227502086032621	0.005484850830699717	0.8461229993453961	1
0.05	17346	1	13651	[0.26596285738360337, 0.2726366021981391]	[0.26595871902930535, 0.2725777152891007]	(0.26597548863427967, 0.27261351755714713)	0.009437910449018094	0.005351701729813696	0.945881187915802	1
0.05	17346	1	13668	[0.2659726130652874, 0.2726268457897898]	[0.2659933918069941, 0.27263709339068487]	(0.26598851912117105, 0.2726708761427925)	0.004655478159869775	0.008948052382062643	0.9820888638496399	1
0.05	17346	1	13685	[0.26598237309394235, 0.2726170850362749]	[0.2659812438918443, 0.2725988064972732]	(0.2659602389893917, 0.2725676515428769)	0.0029246844035819564	0.010750976880739782	0.9877814985870811	1
0.05	17346	1	13703	[0.265992712123753, 0.2726067452409262]	[0.2659280577909904, 0.27269051274333655]	(0.2659103891605141, 0.2727469094329116)	0.02194792219968089	0.03254391801082068	0.48994568430464397	1
0.05	17346	1	13720	[0.26600248151058614, 0.2725969751329289]	[0.26601115132871045, 0.27256836757775316]	(0.2660127726543262, 0.27259312811732916)	0.005652802995177786	0.0021439340379243443	0.7144820094108582	1
0.05	17346	1	13738	[0.2660128307431786, 0.27258662513869647]	[0.26603030508429254, 0.272579567723887]	(0.2660642757189231, 0.27261052390528984)	0.003731749800412909	0.011419709963255364	0.9472184125091266	1
0.05	17346	1	13755	[0.2660226100461991, 0.2725768451181796]	[0.26599972643156883, 0.2725424210716367]	(0.2659903738343463, 0.2724859124276191)	0.008713186412439455	0.018700286861583204	0.9483349037459217	1
0.05	17346	1	13772	[0.26603239436998616, 0.2725670600786675]	[0.2660767864946032, 0.272570314144576]	(0.26606279079152007, 0.2725665533155214)	0.007287668274966075	0.004729114855709482	0.9914858341217041	1
0.05	17346	1	13790	[0.2660427598649657, 0.2725566938277848]	[0.26604217248974, 0.27256493804310017]	(0.26606169083209275, 0.27257514865050825)	0.0013539641228640376	0.005723142188536867	0.979217529296875	1
0.05	17346	1	13807	[0.2660525549526872, 0.2725468980279645]	[0.2660765988584337, 0.2725213798071974]	(0.2660750344928239, 0.2725618193406677)	0.007631584278679271	0.005745787943248537	0.9522045549925499	1
0.05	17346	1	13824	[0.2660623554785646, 0.27253709679174]	[0.2660616455418957, 0.27251916353731875]	(0.2660803737106012, 0.2725371584699424)	0.0028790566666032635	0.0027923490897145964	0.936164478277855	1
0.05	17346	1	13842	[0.2660727385878343, 0.2725267129322394]	[0.2660443833541577, 0.2725434349036989]	(0.2660381983935375, 0.27254308160900864)	0.006935966701066887	0.007826254427594881	0.8783921797535797	1
0.05	17346	1	13859	[0.2660825507489427, 0.27251690006436924]	[0.26608929747596727, 0.2724980963769304]	(0.2660563503133304, 0.272480359757412)	0.003970939905630466	0.009711362807696466	0.9810676717250867	1
0.05	17346	1	13876	[0.2660923687773721, 0.27250708133090984]	[0.26609933471174885, 0.2724786112810581]	(0.2661280481423848, 0.2724956012350167)	0.005524173364395146	0.0073517652602880235	0.7740084528923035	1
0.05	17346	1	13894	[0.26610277089097933, 0.27249667847268055]	[0.26606078200841027, 0.2725370408090812]	(0.2660959734289634, 0.2725750985284723)	0.012715862893122876	0.01315262732218525	0.24927110826430934	1
0.05	17346	1	13911	[0.2661126014509013, 0.27248684721127403]	[0.26609482631867315, 0.2724692180486768]	(0.26612508894751596, 0.2724141239015837)	0.005538826518290185	0.01336798258308558	0.9646371006965637	1
0.05	17346	1	13928	[0.2661224383197952, 0.2724770096426078]	[0.2661231842962334, 0.2725011929067862]	(0.2661625787278544, 0.27247888260317343)	0.003908167382302263	0.006609570815357069	0.9965447091622025	1
0.05	17346	1	13946	[0.26613286086823185, 0.27246658635509535]	[0.2661276462216191, 0.2725281115916933]	(0.26610738470217643, 0.27244840780742985)	0.010427348536679149	0.006864810412307354	0.6608873605728149	1
0.05	17346	1	13963	[0.266142711191355, 0.2724567353357058]	[0.26616735179464246, 0.2724558195521868]	(0.2661961190893132, 0.2724656310947551)	0.004047559246241339	0.009853621105326837	0.9498516591317714	1
0.05	17346	1	13980	[0.2661525682783451, 0.27244687755414265]	[0.2661583992261008, 0.2724189858703629]	(0.266155045720875, 0.2723950237337387)	0.005357638155010447	0.00863180701062316	0.8416411092538423	1
0.05	17346	1	13998	[0.266163012735003, 0.2724364323638935]	[0.26610937703486687, 0.2724639546910956]	(0.26615591228587865, 0.2724687528592352)	0.01277158478953555	0.0062445651855125295	0.9544350723147644	1
0.05	17346	1	14015	[0.26617288422704755, 0.27242656018074296]	[0.266161630902377, 0.27242961313213787]	(0.2660732360177115, 0.27239514211368276)	0.002282437240734403	0.020629559114722418	0.5907465815544128	1
0.05	17346	1	14032	[0.2661827629519081, 0.27241668076645076]	[0.2661701042808753, 0.27240795064921053]	(0.2662129574582326, 0.27241755409104806)	0.003424081706589144	0.004982978616033806	0.9295189593983564	1
0.05	17346	1	14050	[0.26619323083570434, 0.27240621215448657]	[0.26621930467381116, 0.2723706166591946]	(0.2661812196809099, 0.2723863307251443)	0.009925884246966055	0.0051233128830423524	0.9932250445771155	1
0.05	17346	1	14067	[0.2662031249462592, 0.2723963173579289]	[0.2661897263099823, 0.2724067355320582]	(0.26621055546342587, 0.27239601859423457)	0.0038309112236194487	0.0012480285363730692	0.8657597006681563	1
0.05	17346	1	14084	[0.2662130267735009, 0.2723864148463402]	[0.2662345626143045, 0.27235365983597465]	(0.2662805218000702, 0.2723507558626611)	0.008794336356077737	0.01670946472687318	0.7137138299178817	1
0.05	17346	1	14102	[0.26622351965168767, 0.27237592124534926]	[0.2662219099988882, 0.27238547574335314]	(0.26617794433354314, 0.2723945847683009)	0.0018113136561256349	0.010333369248287538	0.9967298010558151	1
0.05	17346	1	14119	[0.266233437876926, 0.27236600233915464]	[0.26622849485418576, 0.2723651967769066]	(0.26620328578957386, 0.27231361600686155)	0.0009366318497094905	0.013393187725118216	0.42784796069077746	1
0.05	17346	1	14136	[0.2662433643185731, 0.2723560752181893]	[0.2662265920997313, 0.2723652401338933]	(0.26620659121017376, 0.2723450774044449)	0.004225219364500599	0.007768281384491815	0.9742858822518299	1
0.05	17346	1	14154	[0.266253883809748, 0.27234555500951463]	[0.26626266896071193, 0.27233212613631763]	(0.26622865093540793, 0.2722585137147422)	0.0036466223196299774	0.018354737584947545	0.663208529151097	1
0.05	17346	1	14171	[0.2662638276953391, 0.27233561044795884]	[0.2662547815173723, 0.2722910865762806]	(0.26622443121688555, 0.2722772054781112)	0.008809662343164493	0.016003694966741477	0.7330959826588306	1
0.05	17346	1	14189	[0.2662743660377025, 0.2723250713916334]	[0.26626766044670697, 0.27234935577493896]	(0.2663469298955955, 0.27237414068297106)	0.005095614401662951	0.01994059720304342	0.44594040428429355	1
0.05	17346	1	14206	[0.2662843280912456, 0.27231510866545416]	[0.2663019443918862, 0.2723027823207635]	(0.266292322199825, 0.27235609137727956)	0.0049649701166955	0.008066325727402401	0.47178417706111186	1
0.05	17346	1	14223	[0.266294299235479, 0.27230513685019253]	[0.2663008776490212, 0.27229578402671073]	(0.26626177722019806, 0.27234388416704847)	0.002650418801040111	0.011717868948977417	0.7553134588677672	1
0.05	17346	1	14241	[0.26630486702263856, 0.27229456835427857]	[0.26631215704282274, 0.2722766816006795]	(0.26632495269465994, 0.2722531872046332)	0.004203343771120305	0.010262084578750552	0.8920599390975952	1
0.05	17346	1	14258	[0.26631485744189876, 0.2722845772672825]	[0.2662786065785155, 0.2722857915483447]	(0.2662978842305891, 0.2723314850489582)	0.006236722297321751	0.01058754049338051	0.9362435124987749	1
0.05	17346	1	14275	[0.2663248574990429, 0.2722745765439929]	[0.2662992656383026, 0.27225222825056555]	(0.26632578408021457, 0.27225215004352143)	0.0080230392902223	0.003925073010457858	0.8644035552105331	1
0.05	17346	1	14293	[0.2663354565033733, 0.2722639768360592]	[0.2663393004710379, 0.2722806162557299]	(0.26633303141685805, 0.2722705909975789)	0.0034453888858362314	0.001522384392456444	0.8312973380088806	1
0.05	17346	1	14310	[0.2663454769823155, 0.27225395569422794]	[0.2663373400821877, 0.27224869451844125]	(0.2662920189795783, 0.2722318018978468)	0.002264483074957524	0.01268242229618266	0.5854208962799132	1
0.05	17346	1	14327	[0.2663555076662323, 0.27224392434899547]	[0.2663650251545122, 0.27223567139339844]	(0.26632814813434946, 0.27223503537004423)	0.003017864535467041	0.006127431045196752	0.9506164207232332	1
0.05	17346	1	14345	[0.2663661397245597, 0.2722332915921597]	[0.2663817154695034, 0.2722248880824344]	(0.2663438580466735, 0.2722452470001814)	0.004087034937928835	0.005801530144447287	0.8151711706939437	1
0.05	17346	1	14362	[0.2663761920193314, 0.27222323863929343]	[0.2663730161502705, 0.27219655662666004]	(0.26641190639183143, 0.27216883524171454)	0.005103717294567711	0.015412528056691022	0.8779680981866981	1
0.05	17346	1	14379	[0.26638625510737046, 0.27221317489471575]	[0.26645476713814026, 0.27219798981166793]	(0.2663941527625914, 0.2721554280311941)	0.014363869226308279	0.011265732348872404	0.5321839451789856	1
0.05	17346	1	14397	[0.26639692212520405, 0.27220250718341377]	[0.26640968594472486, 0.2722302280537701]	(0.2664441739898503, 0.27219022216655087)	0.006940265155459535	0.01025510450923095	0.6282456357167443	1
0.05	17346	1	14414	[0.26640700805823325, 0.2721924205970324]	[0.26640335274498755, 0.2721681619699386]	(0.2663920404246456, 0.2721336381882137)	0.004821836788397427	0.01271469114343371	0.7809067964553833	1
0.05	17346	1	14431	[0.2664171053954355, 0.27218232260801734]	[0.26643765383729384, 0.27215637707248413]	(0.2664992035976059, 0.2721365221886861)	0.008064566464221046	0.02218452779585145	0.6586230481772577	1
0.05	17346	1	14449	[0.2664278093515333, 0.2721716179634367]	[0.2664209384038566, 0.2721840433809305]	(0.26646064321695306, 0.2721908536399815)	0.0033482584903917756	0.009035075796475112	0.9965314185601034	1
0.05	17346	1	14466	[0.2664379308159571, 0.2721614958503521]	[0.26647356221025076, 0.27211516152047877]	(0.2664736366770115, 0.2721779703743322)	0.014320746540731899	0.009090596763986158	0.5179704427719116	1
0.05	17346	1	14483	[0.26644806431959545, 0.272151361699576]	[0.2664230038951738, 0.27213122364559816]	(0.26634641488677946, 0.27213170864205627)	0.007890302935462667	0.020896399958102108	0.4137149155139923	1
0.05	17346	1	14501	[0.2664588072709029, 0.27214061806471734]	[0.2664358080687476, 0.2721514359409882]	(0.2663574585911721, 0.2721452786584886)	0.0059165990477322294	0.018315924176814935	0.7270046407104174	1
0.05	17346	1	14518	[0.26646896623535554, 0.2721304584562453]	[0.26649289083101957, 0.2721436392052138]	(0.2664747666897235, 0.27216180782635735)	0.006538763525161029	0.006525708450893508	0.781629741191864	1
0.05	17346	1	14535	[0.26647913789985067, 0.272120286149237]	[0.26649344108923523, 0.2721337200670383]	(0.2664461485860262, 0.27212872672255173)	0.0049052443426848	0.007290684992588337	0.9704138040542603	1
0.05	17346	1	14553	[0.2664899219868465, 0.2721095013835694]	[0.26650796029339857, 0.2720990134584624]	(0.2665186117037155, 0.2720658092151552)	0.005076221838895889	0.012880302985904146	0.9401125282143524	1
0.05	17346	1	14570	[0.2665001205006472, 0.2720993022303405]	[0.26645313739916704, 0.2720794286878289]	(0.26642393815960685, 0.27210084190203243)	0.011841071947213733	0.01369091608008377	0.9401516557167753	1
0.05	17346	1	14587	[0.2665103324028948, 0.2720890896901552]	[0.2665180984763391, 0.2720976965519535]	(0.26651268015421803, 0.2721242069774761)	0.0029303504847363326	0.006673650817518806	0.9890607206360953	1
0.05	17346	1	14605	[0.2665211598553884, 0.272078261563817]	[0.2665112275085996, 0.2720964444048503]	(0.2664923403137621, 0.2720862428285802)	0.005033857832980493	0.006578735738060226	0.9991453921450083	1
0.05	17346	1	14622	[0.26653140005417086, 0.2720680207301488]	[0.26648739976058516, 0.27205888261140504]	(0.26647792318458396, 0.272042519121266)	0.00952195331295036	0.014128282704543693	0.6944275335972558	1
0.05	17346	1	14640	[0.26654225799818665, 0.27205716211550846]	[0.2665139000526829, 0.27205967717564644]	(0.26651128283284276, 0.27207742029112714)	0.005566939485165179	0.009204469229613044	0.6167284250259399	1
0.05	17346	1	14657	[0.26655252750275216, 0.2720468919790875]	[0.2665341544495063, 0.27202881629241454]	(0.2665093130813576, 0.27203192775361384)	0.006611731417146549	0.010506152226930854	0.6100079927097455	1
0.05	17346	1	14674	[0.2665628116145804, 0.27203660723686796]	[0.26655882472316594, 0.2720205838999792]	(0.2665574991974984, 0.2720421703366278)	0.003652979696286085	0.0019828931518389714	0.7215726835760891	1
0.05	17346	1	14692	[0.2665737168719844, 0.27202570131358084]	[0.266546372319346, 0.27202643727587533]	(0.2665588309067858, 0.27199620920270684)	0.005124120818933542	0.008117638204381827	0.9201577861319914	1
0.05	17346	1	14709	[0.2665840318446141, 0.2720153857135581]	[0.26655792359902203, 0.27202534339976975]	(0.26654555861317675, 0.2720258180130142)	0.006596517757569531	0.008923944529866445	0.8823156621499109	1
0.05	17346	1	14726	[0.2665943621966408, 0.2720050547355869]	[0.26660481478218023, 0.27200902010814076]	(0.2665458519602235, 0.2719624951527724)	0.0026627643572263437	0.01668188982515506	0.751919411674761	1
0.05	17346	1	14744	[0.26660531726848435, 0.27199409900255156]	[0.2665885716205106, 0.27202949292119954]	(0.26655294386400974, 0.27205354705358475)	0.009582856237077664	0.02032894423646825	0.9966454344402721	1
0.05	17346	1	14761	[0.2666156801070725, 0.27198373554098565]	[0.26664249382426863, 0.2719695870231017]	(0.2666365051842565, 0.2719713154593085)	0.007630739954978316	0.006193147457295711	0.9886940953968415	1
0.05	17346	1	14778	[0.26662605913279724, 0.27197335589371596]	[0.2666422211419451, 0.2719676997883271]	(0.2666504612022508, 0.27198891964042493)	0.004080213893528417	0.007452331848955884	0.9989904441084008	1
0.05	17346	1	14796	[0.26663706663547815, 0.2719623477344859]	[0.26662745042625846, 0.27195576613466654]	(0.26663804378813794, 0.2719781354151448)	0.0030361988438040166	0.0031388536658650823	0.8731623313338163	1
0.05	17346	1	14813	[0.2666474798495242, 0.2719519339018305]	[0.26665212317522985, 0.2719863179922461]	(0.26662611316406926, 0.2719808848735956)	0.007310095394908567	0.009396788499976716	0.9155735639599386	1
0.05	17346	1	14830	[0.2666579100967228, 0.2719415030374408]	[0.26664250951079643, 0.2719378397818603]	(0.26661500140330063, 0.27189154984150776)	0.003597634420761886	0.017433936143002926	0.9101540693712749	1
0.05	17346	1	14848	[0.26666897277063484, 0.2719304397115728]	[0.2666628579813805, 0.27190974903194404]	(0.26667592224423087, 0.2719285562886421)	0.005088761837234723	0.0016787897036907307	0.9946532221314475	1
0.05	17346	1	14865	[0.2666794389896663, 0.27191997287825487]	[0.26664963388262314, 0.27191602484985794]	(0.2666236240555453, 0.27192811040858167)	0.00640435756941804	0.012056297290911955	0.4086413125082168	1
0.05	17346	1	14882	[0.26668992312906525, 0.2719094881259728]	[0.2666775239369222, 0.2719170871545857]	(0.26669401971553297, 0.27192271466503604)	0.0038167724913628076	0.003310494104695638	0.6626808828932418	1
0.05	17346	1	14900	[0.2667010438480718, 0.2718983667595557]	[0.2667463611831838, 0.2718717555262095]	(0.2667110907269006, 0.2718623644296564)	0.013839541949421053	0.008860178501961746	0.7857744097709656	1
0.05	17346	1	14917	[0.2667115658308704, 0.27188784416674816]	[0.2667114733379168, 0.2718942237152654]	(0.2666850670478964, 0.2719237189415541)	0.0012487658095878817	0.011906413910695579	0.8072289999274102	1
0.05	17346	1	14934	[0.2667221066656579, 0.27187730272334076]	[0.26672636623933726, 0.2718844210196641]	(0.2666837358473676, 0.27182759597704065)	0.002204025021042333	0.01695897380235245	0.7918879389762878	1
0.05	17346	1	14952	[0.2667332884474821, 0.271866120298604]	[0.2667150155949255, 0.2718903870203304]	(0.26673441324341773, 0.2719143152772773)	0.008219617644097843	0.009519305000553202	0.6990143185449202	1
0.05	17346	1	14969	[0.2667438690922127, 0.2718555390480978]	[0.2667396619786152, 0.27184582601269436]	(0.2667459607533653, 0.2718231509394261)	0.0027209701898351923	0.006745304395991969	0.8883772247143201	1
0.05	17346	1	14986	[0.2667544695684846, 0.2718449379674247]	[0.26677747196806645, 0.2718058397800379]	(0.2667911982317621, 0.27178871276967376)	0.012199385616769476	0.018260374830699533	0.537137020773388	1
0.05	17346	1	15004	[0.26676571558613116, 0.27183369131131696]	[0.26676811396525874, 0.27181770178580783]	(0.2667716472741919, 0.2718063498480655)	0.0036282542841171717	0.006565373063416868	0.9971842915900286	1
0.05	17346	1	15021	[0.266776357941482, 0.27182304835437976]	[0.2667852720746704, 0.27183836587120713]	(0.2667970004535398, 0.27183644005927)	0.004786964056981424	0.00672602067630268	0.8809970938860325	1
0.05	17346	1	15038	[0.2667870211597405, 0.2718123845358952]	[0.2667769512756532, 0.27185387253423426]	(0.2668038214812444, 0.2718773741036087)	0.010155344115145737	0.016067626374687616	0.9646010729822599	1
0.05	17346	1	15056	[0.26679833475407433, 0.2718010703075052]	[0.26683689919767667, 0.2717809273054393]	(0.26680633958840816, 0.27180257461533064)	0.011735068752136923	0.001900217100476942	0.9448843598365784	1
0.05	17346	1	15073	[0.26680904203153666, 0.27179036243260246]	[0.2667977926433454, 0.27181560027765866]	(0.26678982317170497, 0.271857450429273)	0.007271548832988417	0.017031019077685117	0.9476438890248144	1
0.05	17346	1	15091	[0.2668204030818382, 0.27177900075118433]	[0.26683099433112667, 0.27178148893367615]	(0.26677922800009923, 0.2717453480040749)	0.002636405047386825	0.014966245982307558	0.1476648142251578	1
0.05	17346	1	15108	[0.26683115595300466, 0.271768247285344]	[0.26680926900426877, 0.2717666241724253]	(0.2668484025821578, 0.27174603384597673)	0.004740908373060515	0.007992574142173248	0.2841037690798726	1
0.05	17346	1	15125	[0.26684193154043623, 0.2717574711045754]	[0.2668172432376127, 0.27176088214771965]	(0.2668035155646955, 0.27173733962047286)	0.005683939801988003	0.01181832565349561	0.9863299482445648	1
0.05	17346	1	15143	[0.266853366170999, 0.27174603584722556]	[0.26685840463846466, 0.27178551112510285]	(0.2668651491132843, 0.2718077130843547)	0.00902523055530624	0.01482741937517984	0.8702472545800548	1
0.05	17346	1	15160	[0.26686418973919634, 0.27173521168842907]	[0.2668160035020299, 0.2717485677171196]	(0.2668556545982739, 0.27175108240679635)	0.012476728770951073	0.004985439525278523	0.9798656105995178	1
0.05	17346	1	15177	[0.26687503721583894, 0.27172436362251073]	[0.2668842644499979, 0.2717383603211456]	(0.2669014890453486, 0.27176412656249327)	0.004775321789440179	0.013543374808135278	0.9364833831787109	1
0.05	17346	1	15195	[0.26688654928852973, 0.2717128509273177]	[0.2668773719226849, 0.2717478641302967]	(0.26687873957943453, 0.27168758836583295)	0.009073121758579883	0.006841437484553792	0.9036052669142014	1
0.05	17346	1	15212	[0.26689744727108955, 0.27170195235819217]	[0.2669070359325324, 0.27174015618589165]	(0.2669010260364254, 0.2717252006335307)	0.009868957639854736	0.0055568374480494676	0.6027358902812644	1
0.05	17346	1	15229	[0.2669083704242342, 0.2716910286197912]	[0.2669047275241411, 0.2716791114841202]	(0.26688893175137063, 0.2716651718679657)	0.0032509521346714143	0.009432426277568129	0.7441493754473578	1
0.05	17346	1	15247	[0.2669199640275811, 0.27167943439818365]	[0.2669283802865697, 0.2716876277585522]	(0.26694334256998753, 0.2716785060472595)	0.0034838068065129457	0.005107058440931733	0.8742427661153747	1
0.05	17346	1	15264	[0.2669309403621417, 0.27166845748104895]	[0.26693898497429436, 0.27168922244894456]	(0.2669035339929472, 0.2716741083818316)	0.006054617931995687	0.006929410859660701	0.593045364131723	1
0.05	17346	1	15281	[0.2669419432056699, 0.2716574540562431]	[0.26691867349960796, 0.2716526841241358]	(0.266892940373886, 0.27163515194128507)	0.005917057739666554	0.014965839432037442	0.9954358591141019	1
0.05	17346	1	15299	[0.2669536226752225, 0.2716457739726279]	[0.26693890020879235, 0.27165521954668076]	(0.2669231111906619, 0.27164984909066614)	0.0051243435296766116	0.0073172245490439325	0.7863072868846541	1
0.05	17346	1	15316	[0.26696468153967967, 0.27163471452954824]	[0.2669735942383882, 0.27164019315590426]	(0.26699424629768387, 0.2716126329012748)	0.00307802145429259	0.011059105233235389	0.6075491681426622	1
0.05	17346	1	15333	[0.2669757683347447, 0.2716236271571437]	[0.26695434947389945, 0.2716282899197731]	(0.26694725089412685, 0.271598955948527)	0.005580221608865843	0.011373902834803773	0.9575717246842869	1
0.05	17346	1	15351	[0.2669875382758057, 0.2716118566061757]	[0.26697513176716986, 0.271631957244073]	(0.26697459026170745, 0.27164565360129267)	0.006980537856606905	0.010007359313468411	0.8745165367593961	1
0.05	17346	1	15368	[0.26699868411060457, 0.2716007101966653]	[0.2669736451570816, 0.271620293056493]	(0.2669809734756158, 0.271640078556462)	0.0096030115292971	0.012251064055223582	0.9868974777362644	1
