alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	127162	1.1414080044713393	26958	[0.13729212250394374, 0.1475497648523797]	[0.13732557303298154, 0.1475121003584559]	(0.13744453992369188, 0.14749247924476816)	0.006932881898775833	0.02044358930019141	0.8297420946352276	1
0.05	127162	1.1414080044713393	27085	[0.13730749271666198, 0.14753457092133115]	[0.13725659972639417, 0.1475513970048549]	(0.13728181742524503, 0.14763980110997987)	0.006577990023488356	0.01263812379416962	0.46174690385022443	1
0.05	127162	1.1414080044713393	27212	[0.13732276462972548, 0.14751947364450346]	[0.1373555188522225, 0.14748387127355986]	(0.13750475719339117, 0.147498250326638)	0.006703789756239309	0.019929555824005685	0.8304215793074449	1
0.05	127162	1.1414080044713393	27339	[0.1373379393838, 0.14750447190416205]	[0.1373193147180586, 0.1475985065406785]	(0.13744497377924592, 0.1476465973797625)	0.010959937726809588	0.024169961904249027	0.6361327786382907	1
0.05	127162	1.1414080044713393	27466	[0.13735301810117295, 0.14748956460052642]	[0.13734033716075014, 0.14745615507093843]	(0.13740736959070554, 0.14758581365246115)	0.0045412786622724965	0.014717438720678544	0.321153461933136	1
0.05	127162	1.1414080044713393	27594	[0.1373681194948958, 0.14747463437372377]	[0.1373479192115955, 0.14749337716735172]	(0.1373857894347711, 0.1475641014044473)	0.0038384740342016777	0.0105077638965273	0.4826360865826911	1
0.05	127162	1.1414080044713393	27721	[0.13738300869942544, 0.14745991343664344]	[0.1373901284328548, 0.14752882886667945]	(0.13741866015122373, 0.14752108648725004)	0.0074942352823075264	0.00955057797259884	0.8862495781753276	1
0.05	127162	1.1414080044713393	27848	[0.1373978051359498, 0.14744528373281052]	[0.1374294152196595, 0.1475338735932576]	(0.13744535890774734, 0.1475777466566408)	0.011858635787935667	0.0176834705054002	0.8481544333122405	1
0.05	127162	1.1414080044713393	27975	[0.1374125098568184, 0.14743074423077818]	[0.13742917780477182, 0.14745199866514558]	(0.13751597030737128, 0.1474952507390601)	0.003777322037488151	0.016658859014282656	0.5174290608286378	1
0.05	127162	1.1414080044713393	28102	[0.13742712389781375, 0.1474162939152881]	[0.1373524451934952, 0.14746698860203272]	(0.13740667943980878, 0.14760894463363805)	0.012395358445675408	0.020887045406721594	0.306228463066021	1
0.05	127162	1.1414080044713393	28229	[0.1374416482784866, 0.14740193178694483]	[0.13739669531128204, 0.14744623112206715]	(0.13749173464849518, 0.1475505869656627)	0.008881236308555196	0.01965998161395255	0.35084256529808044	1
0.05	127162	1.1414080044713393	28357	[0.137456197320445, 0.14738754480435257]	[0.13745313386019542, 0.14729934696610114]	(0.13744474531237794, 0.14727245093229036)	0.009186382465352416	0.012727389326459115	0.8723817467689514	1
0.05	127162	1.1414080044713393	28484	[0.13747054468940156, 0.1473733567891885]	[0.13746504804156726, 0.1473744908003041]	(0.1375161691473753, 0.14743605483042732)	0.0006691253091962723	0.010869739499497877	0.18806660175323486	1
0.05	127162	1.1414080044713393	28611	[0.13748480537012797, 0.1473592540475589]	[0.13758334752460608, 0.1473390630269135]	(0.13763974258756217, 0.147380890847851)	0.01202428398811628	0.017842814527399664	0.7719545960426331	1
0.05	127162	1.1414080044713393	28738	[0.1374989803203227, 0.1473452356405206]	[0.1375293245328345, 0.14734809077251226]	(0.13762418216701178, 0.14742502706766825)	0.003370796242424534	0.020652056055603163	0.42344249184698074	1
0.05	127162	1.1414080044713393	28865	[0.13751307048301176, 0.14733130064347322]	[0.13752358032188644, 0.14734798487275197]	(0.13752747206563654, 0.14737413447929837)	0.002765053875995571	0.005804182841880334	0.9968408942222595	1
0.05	127162	1.1414080044713393	28992	[0.13752707678683784, 0.14731744814587666]	[0.1375948819044446, 0.14731795370647457]	(0.13764440617630747, 0.1473010532731559)	0.006976972416808724	0.013658752797658047	0.9820764660835266	1
0.05	127162	1.1414080044713393	29120	[0.13754110945237263, 0.1473035691401784]	[0.13760882047966627, 0.1472499465231331]	(0.13775263731025655, 0.14735574660694672)	0.012428593635113727	0.026868576035880554	0.7202920913656787	1
0.05	127162	1.1414080044713393	29247	[0.1375549501257981, 0.14728987959685236]	[0.13752564242126872, 0.14729019726101208]	(0.13757072004792614, 0.14735814018223137)	0.0030339702296035	0.008571751340463396	0.753992658572711	1
0.05	127162	1.1414080044713393	29374	[0.13756870964971046, 0.14727626989620202]	[0.13754654265824987, 0.14720850438524805]	(0.13758433451491103, 0.14720592734183513)	0.009243065115307147	0.008855718366365672	0.7938972596831718	1
0.05	127162	1.1414080044713393	29501	[0.1375823888978709, 0.14726273918134347]	[0.13759992297539297, 0.1472240346922516]	(0.1375727081672682, 0.1473646846505985)	0.005809559051802249	0.011399761840497513	0.6037419797938397	1
0.05	127162	1.1414080044713393	29628	[0.1375959887310052, 0.14724928660813974]	[0.13758836236445332, 0.14726176685477615]	(0.13760734826722287, 0.1472608511127893)	0.0020785456876544206	0.002371895218129527	0.9532852323506978	1
0.05	127162	1.1414080044713393	29755	[0.13760950999705246, 0.14723591134495595]	[0.13762615944517348, 0.14720317777198882]	(0.13768399549821575, 0.14719610674549632)	0.005129956595763652	0.011872567587035698	0.7609925069026542	1
0.05	127162	1.1414080044713393	29883	[0.13762305907976657, 0.1472225081590408]	[0.13765634114095596, 0.1472189280623066]	(0.1376504496793799, 0.14718388970890917)	0.00384002848696563	0.006876337298093671	0.9901952505316308	1
0.05	127162	1.1414080044713393	30010	[0.13763642510318685, 0.1472092856625763]	[0.13765733734767288, 0.1471288817465476]	(0.13765885090353014, 0.14714134762524822)	0.010583687068893455	0.009439585702805009	0.6638055420661173	1
0.05	127162	1.1414080044713393	30137	[0.13764971503537937, 0.14719613804766918]	[0.1376454666546837, 0.14720599196960232]	(0.13768826045721294, 0.14722441474829917)	0.0014750552050545318	0.006979030618933568	0.8948366404343631	1
0.05	127162	1.1414080044713393	30264	[0.13766292967543592, 0.1471830645304557]	[0.1376532772693384, 0.14722329496808134]	(0.1377566303554455, 0.14723504902370654)	0.005212408722054973	0.01521974057779929	0.29915258564080305	1
0.05	127162	1.1414080044713393	30391	[0.13767606981083147, 0.1471700643384357]	[0.13768468189772234, 0.14716861116037253]	(0.13768579557591387, 0.14711675813562564)	0.0010601717669835864	0.0066391409547594815	0.8257169723510742	1
0.05	127162	1.1414080044713393	30518	[0.13768913621764067, 0.14715713671025932]	[0.1376669664148174, 0.1471111198012653]	(0.13768235912945137, 0.14713773999802948)	0.007184982955474206	0.002762471223826446	0.9376061356993797	1
0.05	127162	1.1414080044713393	30646	[0.13770223168381557, 0.14714417995161722]	[0.1376573154051546, 0.1471768743954028]	(0.13769809177472536, 0.14718668654332723)	0.00815276448478941	0.004916059958063879	0.7039772653758202	1
0.05	127162	1.1414080044713393	30773	[0.1377151523515162, 0.14713139576737866]	[0.13773601655740367, 0.1470876491033455]	(0.1377993242416934, 0.14712769411365245)	0.006861639729040747	0.009332123228181666	0.5139886189491036	1
0.05	127162	1.1414080044713393	30900	[0.1377280015583653, 0.14711868192208866]	[0.137783103755473, 0.14711385099207394]	(0.13776519825558142, 0.1471503894599253)	0.006382192216227489	0.007312820887089844	0.844912901139713	1
0.05	127162	1.1414080044713393	31027	[0.13774078003683232, 0.14710603769705444]	[0.1377678795362934, 0.147125589450791]	(0.13778406220010897, 0.14722066839987746)	0.0049709324014881595	0.01665767148854369	0.2965836947930293	1
0.05	127162	1.1414080044713393	31154	[0.13775348850900382, 0.1470934623837412]	[0.1377759291070305, 0.14709578298805873]	(0.13785452494881767, 0.1471412489178816)	0.002650441216522914	0.01585287304664329	0.7762923802188051	1
0.05	127162	1.1414080044713393	31281	[0.137766127686773, 0.14708095528358756]	[0.13781142163780447, 0.1470071672391346]	(0.13783867328981836, 0.14706195893343466)	0.012784133065990466	0.009827552066511203	0.9419758319854736	1
0.05	127162	1.1414080044713393	31409	[0.13777879698267992, 0.14706841802453685]	[0.13770668027499597, 0.14703432154160714]	(0.13776606679783, 0.14717023122215545)	0.011345456736263193	0.012180070158305356	0.7979149709228599	1
0.05	127162	1.1414080044713393	31536	[0.137791299135544, 0.1470560458176824]	[0.1378327875030681, 0.14706104039456336]	(0.13788466329438032, 0.14705960630594106)	0.005014481322209607	0.010457642945257972	0.6578173041343689	1
0.05	127162	1.1414080044713393	31663	[0.13780373407569324, 0.1470437397811184]	[0.13774043650436776, 0.14707477148080558]	(0.13776736105683685, 0.14710932476452854)	0.01010562308410523	0.010913979700283627	0.6843150906877556	1
0.05	127162	1.1414080044713393	31790	[0.13781610247598597, 0.14703149925447956]	[0.1378291374250026, 0.14703320303344228]	(0.13785361347093716, 0.14714736426709318)	0.0015990633808844468	0.016436791829266828	0.8554368615150452	1
0.05	127162	1.1414080044713393	31917	[0.13782840499997562, 0.14701932358650727]	[0.13783804684460865, 0.14705259425998402]	(0.13788083617609304, 0.14716851751729776)	0.004652172337338167	0.021587010492001735	0.8286463689820753	1
0.05	127162	1.1414080044713393	32044	[0.13784064230207616, 0.1470072121348871]	[0.13786998071427053, 0.14700255230572407]	(0.1379152993183097, 0.14699767701736832)	0.0037089382372585966	0.009184693433629598	0.9407686591148376	1
0.05	127162	1.1414080044713393	32171	[0.13785281502772384, 0.14699516426609116]	[0.1379125853328062, 0.14699582638552033]	(0.13786980367578416, 0.14694767351113291)	0.006609684943681526	0.007052826504151843	0.9513272817949975	1
0.05	127162	1.1414080044713393	32299	[0.137865018906267, 0.14698308523402048]	[0.13779145909661006, 0.14710893180082912]	(0.13780930010364967, 0.14722036130883742)	0.021401337336389603	0.03113303282660329	0.8020972955521296	1
0.05	127162	1.1414080044713393	32426	[0.13787706388415122, 0.14697116315311565]	[0.13780149304611158, 0.14701249867619928]	(0.1377260448473202, 0.14710634004727097)	0.01269203014504694	0.030510333085022157	0.6709483485624539	1
0.05	127162	1.1414080044713393	32553	[0.13788904617444453, 0.14695930280087854]	[0.13792266363351957, 0.14688982024362507]	(0.137814218254648, 0.14684525472800236)	0.011366824619718718	0.02065328010013323	0.9490638900174502	1
0.05	127162	1.1414080044713393	32680	[0.13790096638816285, 0.14694750357747266]	[0.1378625030781296, 0.14692996080417656]	(0.13791812702562123, 0.14696027513788246)	0.006164675866929259	0.003304026686263839	0.7468867222504638	1
0.05	127162	1.1414080044713393	32807	[0.1379128251281072, 0.14693576489110338]	[0.13792980864765497, 0.14697732937629987]	(0.13802570501260625, 0.1470152447498453)	0.006459041017706557	0.02113281426639102	0.8395476507225923	1
0.05	127162	1.1414080044713393	32934	[0.1379246229890052, 0.14692408615788]	[0.1379081608184426, 0.14700258432557506]	(0.13792412269501497, 0.14706827606607087)	0.010441600633971149	0.01582324752328601	0.6074213981628418	1
0.05	127162	1.1414080044713393	33062	[0.13793645274175348, 0.14691237554477898]	[0.13794350063712163, 0.14691745763200098]	(0.13798483897854064, 0.14687774931612063)	0.0013506264319397276	0.00924834886252901	0.37051828904569317	1
0.05	127162	1.1414080044713393	33189	[0.13794813012923712, 0.14690081545793388]	[0.1379894566697212, 0.1468532332900154]	(0.1380446556835555, 0.14693809237096855)	0.009930954248729251	0.014883540526115846	0.5483395045681205	1
0.05	127162	1.1414080044713393	33316	[0.13795974837926683, 0.1468893136142464]	[0.13790970012618547, 0.1469516919456747]	(0.1380380118744977, 0.14697990549387807)	0.012433829487363157	0.018719782007902475	0.26829846763461396	1
0.05	127162	1.1414080044713393	33443	[0.13797130805558455, 0.14687786946016357]	[0.1379105255118316, 0.1468873727214309]	(0.13794530563970342, 0.1468566000251108)	0.007829675985251972	0.005292080961752266	0.9512079962009807	1
0.05	127162	1.1414080044713393	33570	[0.1379828097145287, 0.14686648244938072]	[0.1379992584033013, 0.14683765955381045]	(0.13803820862661098, 0.14684475786734674)	0.00509604368531702	0.008681487535407872	0.6009809442365464	1
0.05	127162	1.1414080044713393	33697	[0.13799425390515996, 0.14685515204272004]	[0.13796021408528242, 0.14689378360181254]	(0.13805697850431675, 0.14698802858880766)	0.008134640787826108	0.021748504062488405	0.95077635843454	1
0.05	127162	1.1414080044713393	33825	[0.13800573060842214, 0.14684378915481622]	[0.1379580125135832, 0.14684578537801152]	(0.13793437586463075, 0.1468152937496786)	0.0055935630660878255	0.011207264235792769	0.38631710410118103	1
0.05	127162	1.1414080044713393	33952	[0.13801706103918499, 0.14683257080208534]	[0.13804125504536374, 0.14688946294247635]	(0.1380417182610434, 0.14699382125859883)	0.00913914264182325	0.020709885730248234	0.8056287752900232	1
0.05	127162	1.1414080044713393	34079	[0.1380283356104951, 0.1468214074734594]	[0.13800817741289367, 0.14679323367849062]	(0.13795757794794716, 0.14682700799937287)	0.005484027109023737	0.0086091426414866	0.8672554388458864	1
0.05	127162	1.1414080044713393	34206	[0.1380395548434522, 0.146810298657143]	[0.13805984712604866, 0.14673683152468295]	(0.1381070635128916, 0.14674434142089887)	0.0106900186629737	0.01521717068912587	0.9222978783470288	1
0.05	127162	1.1414080044713393	34333	[0.13805071925246826, 0.146799243847891]	[0.1380455496757684, 0.14680601864143109]	(0.13806029922453922, 0.14685825655807627)	0.0013634395928748821	0.007787952508876095	0.8190407752990723	1
0.05	127162	1.1414080044713393	34460	[0.1380618293453797, 0.1467882425468986]	[0.1380941848316356, 0.1467551251419098]	(0.13812417944082367, 0.14679007376365272)	0.0075028410565413095	0.007353289977046318	0.8833196944835005	1
0.05	127162	1.1414080044713393	34588	[0.13807297246864447, 0.14677720826379825]	[0.13806920044310653, 0.14681026291795365]	(0.13800229556511445, 0.14684513097298502)	0.004213066752390526	0.015673661933526706	0.5539639625691458	1
0.05	127162	1.1414080044713393	34715	[0.13808397500919656, 0.14676631291985442]	[0.13805249762899077, 0.1467724012018655]	(0.13818743522247667, 0.14686095628589035)	0.0043080364252777725	0.022570810290103327	0.6464830564440418	1
0.05	127162	1.1414080044713393	34842	[0.13809492472259255, 0.1467554696215978]	[0.13811274300210905, 0.14672913061250584]	(0.1381106012044847, 0.1467633594861425)	0.00509867325017066	0.002718639186851668	0.7782471786128226	1
0.05	127162	1.1414080044713393	34969	[0.13810582209137934, 0.146744677894996]	[0.1381362118501313, 0.1467488349534415]	(0.13819101148385737, 0.14674843396683535)	0.003997080387220686	0.010291502800208296	0.8000131542537989	1
0.05	127162	1.1414080044713393	35096	[0.13811666759204966, 0.14673393727194717]	[0.13814900001983096, 0.14674012784843574]	(0.13818347503984307, 0.14670220251680344)	0.0044672327725227	0.011435432172562376	0.9182868019435851	1
0.05	127162	1.1414080044713393	35223	[0.13812746169514079, 0.14672324729018427]	[0.1381108574519237, 0.14671088505477858]	(0.13816713274227854, 0.14670821687636626)	0.003363349681883676	0.0063637535337439655	0.9545757705727221	1
0.05	127162	1.1414080044713393	35351	[0.1381382892563422, 0.14671252391318435]	[0.13810696409174056, 0.14669901068435326]	(0.1381281415739426, 0.14665802235013048)	0.005210398203379096	0.007531030527139104	0.9562457256350474	1
0.05	127162	1.1414080044713393	35478	[0.13814898155691568, 0.14670193423989353]	[0.13823142351481554, 0.1466509392608295]	(0.1381954390921809, 0.1467126390691469)	0.0156012715035182	0.00667499423429041	0.7249990498453891	1
0.05	127162	1.1414080044713393	35605	[0.1381596238402869, 0.14669139385167995]	[0.13812515027649883, 0.1466775826713597]	(0.1381207031787577, 0.14675365825997844)	0.00563662983483626	0.01172079188131192	0.519145620210792	1
0.05	127162	1.1414080044713393	35732	[0.13817021655407014, 0.1466809023087351]	[0.13822590032512785, 0.14667306839639058]	(0.1382369747494493, 0.14664439251963712)	0.0074632861831869235	0.012133920515221108	0.9990601679734018	1
0.05	127162	1.1414080044713393	35859	[0.13818076014038716, 0.14667045917663302]	[0.13815751388182443, 0.14671801263841075]	(0.13817777956210942, 0.1467458862830996)	0.008270513477499408	0.009151109725586859	0.6573659181594849	1
0.05	127162	1.1414080044713393	35986	[0.1381912550359552, 0.1466600640262442]	[0.13820055336498432, 0.14664056468279718]	(0.13818091891683826, 0.14667807793705578)	0.0034004394843686336	0.00333641277761898	0.47254690521180004	1
0.05	127162	1.1414080044713393	36114	[0.138201783738791, 0.14664963514413876]	[0.1382366432721846, 0.14662194458580668]	(0.13822019036113875, 0.14657678336262503)	0.007404260411834507	0.010802557891076647	0.9934694794249875	1
0.05	127162	1.1414080044713393	36241	[0.1382121821668547, 0.14663933506008153]	[0.1382338739227894, 0.1465901960158577]	(0.13830617569606618, 0.14653477805627724)	0.008405068835934615	0.023560808203129224	0.9597779630545078	1
0.05	127162	1.1414080044713393	36368	[0.13822253318603095, 0.14662908169806144]	[0.13828185042331334, 0.14659891597848898]	(0.13827734776463796, 0.14657110699246167)	0.010644434719765172	0.013416836177815417	0.9681799378582822	1
0.05	127162	1.1414080044713393	36495	[0.13823283721221513, 0.14661887464935353]	[0.1382504556926075, 0.1466280371714608]	(0.13830261561363888, 0.14660474760853837)	0.0031900374773263795	0.010005374155298119	0.8604314572479249	1
0.05	127162	1.1414080044713393	36622	[0.13824309465630957, 0.1466087135101266]	[0.13822641376912595, 0.14658642146246761]	(0.1382722267604527, 0.14656764582664028)	0.004649432261648712	0.008391463782434272	0.8237884896277048	1
0.05	127162	1.1414080044713393	36749	[0.1382533059243014, 0.14659859788136675]	[0.13825580572317878, 0.1466751149098484]	(0.13828491420280287, 0.14666150073710982)	0.009382405549046013	0.011240359714376758	0.9734136601773081	1
0.05	127162	1.1414080044713393	36876	[0.13826347141733808, 0.146588527368804]	[0.13830407998713357, 0.14655378911351796]	(0.13836699206904146, 0.14656132302645108)	0.009050608851255526	0.015702596453215367	0.9083719264447615	1
0.05	127162	1.1414080044713393	37004	[0.13827367103872434, 0.14657842281609124]	[0.1383448626850686, 0.14659884413399024]	(0.13839485865410583, 0.1466206617169924)	0.011004331464934403	0.019579094140855013	0.8253629344142273	1
0.05	127162	1.1414080044713393	37131	[0.13828374581362368, 0.14656844171935068]	[0.13832715392781567, 0.14651138278555612]	(0.13834690791837034, 0.1464709980981771)	0.012126823860499458	0.019385832352546095	0.8480317360589968	1
0.05	127162	1.1414080044713393	37258	[0.13829377599174508, 0.14655850458075337]	[0.13833993246814155, 0.14651125767543047]	(0.1383669383576417, 0.1465318793149084)	0.01130144574179881	0.012073915152432058	0.8552491941852152	1
0.05	127162	1.1414080044713393	37385	[0.13830376195557692, 0.14654861102431938]	[0.1383251307121201, 0.14655351102392222]	(0.13837420768390019, 0.14654873934467305)	0.0031841885042085405	0.008559641263573892	0.9904881985041194	1
0.05	127162	1.1414080044713393	37512	[0.13831370408312849, 0.1465387606784596]	[0.13825231238497457, 0.14655153567844484]	(0.13824426153388103, 0.14655787193427816)	0.008936583041150081	0.010651666460311238	0.49204573035240173	1
0.05	127162	1.1414080044713393	37639	[0.1383236027479987, 0.1465289531759093]	[0.1384161098655568, 0.14648930973091112]	(0.13846405947851148, 0.1464851255231755)	0.016105413622161113	0.02245905094068068	0.9449768662452698	1
0.05	127162	1.1414080044713393	37767	[0.13833353575234353, 0.14651911143132978]	[0.13839561532491979, 0.1464868610964622]	(0.13841733986415428, 0.1465161602415107)	0.0115239185541961	0.010598558370493283	0.8724365830421448	1
0.05	127162	1.1414080044713393	37894	[0.1383433482603279, 0.14650938886082765]	[0.13827856846030795, 0.14651861478404948]	(0.13832513993745243, 0.14654046366305318)	0.008981226601670889	0.00599892673096003	0.7759290337562561	1
0.05	127162	1.1414080044713393	38021	[0.13835311840344655, 0.1464997080543622]	[0.13835617153325316, 0.14649881261669248]	(0.13843645705558005, 0.14654682687758924)	0.0004846896241884613	0.015921664258894297	0.31275585293769836	1
0.05	127162	1.1414080044713393	38148	[0.13836284653827746, 0.14649006866135583]	[0.13836834996088926, 0.1464925023036116]	(0.13839911301348584, 0.14654077779301578)	0.0009763100796240654	0.010635404500120793	0.837637186050415	1
0.05	127162	1.1414080044713393	38275	[0.13837253301731023, 0.1464804703352408]	[0.13837177066497355, 0.14642223357145898]	(0.13841739198547742, 0.14647674519972487)	0.0072760268005539475	0.005992165673961547	0.6821900305793933	1
0.05	127162	1.1414080044713393	38402	[0.138382178189006, 0.1464709127333983]	[0.13841858524598996, 0.146461327775499]	(0.13849551943690286, 0.14644566285895522)	0.005685934509390145	0.017133844803451814	0.9014569256798767	1
0.05	127162	1.1414080044713393	38530	[0.13839185785991592, 0.14646132073774787]	[0.13837279650707013, 0.14644056748993856]	(0.13843147063695915, 0.14644134990002766)	0.004922356602963696	0.007383839007069737	0.9864165834077644	1
0.05	127162	1.1414080044713393	38657	[0.13840142112798937, 0.14645184388614163]	[0.1383869224316203, 0.14647405800477228]	(0.1384493438949208, 0.14644032679063135)	0.004539656182049101	0.007383446090645562	0.6787056173850514	1
0.05	127162	1.1414080044713393	38784	[0.13841094411317167, 0.14644240675147724]	[0.13844634751508023, 0.14642435479266153]	(0.13850936824198345, 0.14644651378746276)	0.006655744181553125	0.012759663465471638	0.3014102578163147	1
0.05	127162	1.1414080044713393	38911	[0.13842042714837, 0.14643300900638867]	[0.13841655455903734, 0.14647093512257925]	(0.1384274846012754, 0.14648532188244645)	0.005189561778646823	0.007361575187378011	0.6896332433628923	1
0.05	127162	1.1414080044713393	39038	[0.1384298705627528, 0.1464236503271772]	[0.13842819111990023, 0.14644053759513664]	(0.1384582701736038, 0.14646009903118795)	0.0023172625983414186	0.008075525511715753	0.8314386731221765	1
0.05	127162	1.1414080044713393	39165	[0.1384392746818034, 0.14641433039375817]	[0.13842925061924147, 0.1464441871880445]	(0.1384956793696076, 0.14648357642417775)	0.0049758169020927	0.015619841503695775	0.9325590450648263	1
0.05	127162	1.1414080044713393	39293	[0.13844871341487852, 0.1464049759585515]	[0.13842134160095582, 0.14641342282364272]	(0.13844856026517405, 0.1464475013366735)	0.004481771145198543	0.005335522220376476	0.997648681094454	1
0.05	127162	1.1414080044713393	39420	[0.138458039602126, 0.14639573286954988]	[0.1385174636955804, 0.14634785538356485]	(0.138423205887096, 0.1463215197423684)	0.013517980076127145	0.013677826672955917	0.6709649562835693	1
0.05	127162	1.1414080044713393	39547	[0.1384673274513799, 0.1463865275848235]	[0.13852745474330772, 0.14633089784720718]	(0.1385450868387781, 0.1463848532209715)	0.014617262803510278	0.01003052706228924	0.9937535243651144	1
0.05	127162	1.1414080044713393	39674	[0.13847657727388518, 0.14637735979825306]	[0.13843091358755988, 0.14641697094287054]	(0.13846088486079378, 0.14645814772074184)	0.010677963749668784	0.01206416961275314	0.9683875094631215	1
0.05	127162	1.1414080044713393	39801	[0.13848578937746103, 0.14636822920707926]	[0.13850478665314425, 0.14636358472170258]	(0.1384947561560803, 0.14639914005192944)	0.002999294833950561	0.005039284256430743	0.5653601288795471	1
0.05	127162	1.1414080044713393	39928	[0.13849496406655015, 0.1463591355118551]	[0.13851358523127957, 0.14633956853503974]	(0.13846495269964865, 0.14634493978678742)	0.004855965032091181	0.0055999579716873304	0.8788255530394387	1
0.05	127162	1.1414080044713393	40056	[0.13850417344520938, 0.1463500072451337]	[0.13848782703627754, 0.14634104949451004]	(0.13847158586320618, 0.14640632574409507)	0.0032184659831353546	0.011204662320273617	0.7259185899868827	1
0.05	127162	1.1414080044713393	40183	[0.13851327391667556, 0.146340986741206]	[0.1384989494706212, 0.14634489833515696]	(0.13852516859659536, 0.14632246998914633)	0.002324261898744351	0.003885098069024373	0.9512794613838196	1
0.05	127162	1.1414080044713393	40310	[0.13852233786951007, 0.14633200225202125]	[0.13858017417143323, 0.14629152592230296]	(0.13860836122660858, 0.1462774144322554)	0.012588585991173962	0.018004765631062347	0.38974519856805906	1
0.05	127162	1.1414080044713393	40437	[0.13853136559509927, 0.14632305349094088]	[0.1384971782427486, 0.1463199790665934]	(0.13860236570064832, 0.14638709580629405)	0.0047613558249306465	0.017190307873581223	0.6976823210716248	1
0.05	127162	1.1414080044713393	40564	[0.1385403573816859, 0.14631414017441025]	[0.13850775040684896, 0.14631816868678324]	(0.13851411209284858, 0.1464050897233088)	0.004690592218865697	0.014851751357585985	0.9692373871803284	1
0.05	127162	1.1414080044713393	40691	[0.1385493135144139, 0.14630526202191507]	[0.13850148598713058, 0.14635511012849306]	(0.13844308025293206, 0.1463402008797563)	0.012437014059138662	0.01787640407106783	0.9966941385407911	1
0.05	127162	1.1414080044713393	40819	[0.13855830437797145, 0.14629634926162227]	[0.13855942421927248, 0.14629685459120084]	(0.1385917088089269, 0.14629043539890363)	0.00021000973500373554	0.0050811664012402336	0.9625065326690674	1
0.05	127162	1.1414080044713393	40946	[0.13856718977101345, 0.1462875408790586]	[0.1386037080784397, 0.14625136602258276]	(0.1385701886009839, 0.14625617982587236)	0.009415784707812014	0.004450559654067154	0.9994911515972786	1
0.05	127162	1.1414080044713393	41073	[0.13857604034962745, 0.14627876683468166]	[0.13860086289058704, 0.14627342162186358]	(0.13859339218683298, 0.14624813615575183)	0.003916503310381292	0.006229289879169486	0.743127167224884	1
0.05	127162	1.1414080044713393	41200	[0.13858485638696538, 0.14627002685974333]	[0.13856239262387396, 0.14627222529109316]	(0.1385984897468563, 0.14622617049050401)	0.003198797627101402	0.007480605581081101	0.771766642528334	1
0.05	127162	1.1414080044713393	41327	[0.13859363815329062, 0.14626132068833053]	[0.13856721045948797, 0.14625808854717912]	(0.1385816281017761, 0.14624324035525105)	0.0038548752320809454	0.0039181756632665765	0.8389707449321803	1
0.05	127162	1.1414080044713393	41454	[0.13860238591601726, 0.14625264805732552]	[0.1385948248970739, 0.14622663339733946]	(0.13859042789773612, 0.14624014759797244)	0.004384493899480035	0.003192087557495338	0.933904655520198	1
0.05	127162	1.1414080044713393	41581	[0.13861109993974985, 0.1462440087063681]	[0.13856170718658253, 0.14612589477934615]	(0.1385983667478181, 0.14609178883793017)	0.021804231421777454	0.02157478224378695	0.9291810641616182	1
0.05	127162	1.1414080044713393	41709	[0.13861984870493438, 0.14623533474180495]	[0.13860313803922908, 0.14628474513705597]	(0.13867849229689422, 0.14631146833121267)	0.00860771191682419	0.01752260094962299	0.9171025761311173	1
0.05	127162	1.1414080044713393	41836	[0.13862849577290715, 0.14622676143770874]	[0.13864219386599924, 0.14620229708483984]	(0.13858362429436066, 0.1461407959000407)	0.005022520617801396	0.0171182347981802	0.9738558780845133	1
0.05	127162	1.1414080044713393	41963	[0.138637109881232, 0.14621822064677126]	[0.13865824326525544, 0.14617366663272657]	(0.1386099269537744, 0.14610833962923409)	0.008664613946376298	0.018015070201740424	0.7761024746511177	1
0.05	127162	1.1414080044713393	42090	[0.13864569128363302, 0.1462097121193101]	[0.13864043825626357, 0.1462393537526391]	(0.1386191403734811, 0.14626686942988132)	0.004592058000262189	0.010945500305488576	0.9885102040867856	1
0.05	127162	1.1414080044713393	42217	[0.13865424023121142, 0.14620123560821707]	[0.13866381856884355, 0.14622184195492335]	(0.1387098982623448, 0.14624467276463526)	0.003988672427597373	0.013055275455676751	0.8051360971517175	1
0.05	127162	1.1414080044713393	42344	[0.13866275697248087, 0.14619279086892345]	[0.13877045191672369, 0.14609584165478814]	(0.1388123007855877, 0.1461420061755062)	0.02717705672942594	0.026603931573098705	0.9559494169634273	1
0.05	127162	1.1414080044713393	42472	[0.1386713084365302, 0.14618431153809408]	[0.1386663428894324, 0.14617378556188168]	(0.138713851326688, 0.1462459899971673)	0.0020605996159567264	0.013759172368730255	0.24499668070796934	1
0.05	127162	1.1414080044713393	42599	[0.13867976125176684, 0.14617592986411676]	[0.13866173793718128, 0.14622156603643494]	(0.13870178160149982, 0.146313170040689)	0.008420758523599026	0.020863618169688514	0.493340432528274	1
0.05	127162	1.1414080044713393	42726	[0.13868818259294402, 0.146167579241274]	[0.13869852133078378, 0.14617123968404658]	(0.13871456234434665, 0.1462451255230035)	0.0018707836171649728	0.013752390893247313	0.769649036903751	1
